hour min second price      volume
 15 39 23    38.6900       100
 15 39 23    38.7000       100
 15 39 23    38.7000       100
 15 39 23    38.7000       500
 15 39 24    38.6900       100
 15 39 24    38.7000       100
 15 39 26    38.7100       100
 15 39 26    38.7100       100
 15 39 30    38.7400       200
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       100
 15 39 30    38.7400       200
 15 39 30    38.7500       100
 15 39 30    38.7700       100
 15 39 30    38.7500       100
 15 39 30    38.7550       100
 15 39 31    38.7500       100
 15 39 31    38.7500       100
 15 39 32    38.7300       100
 15 39 32    38.7300       200
 15 39 32    38.7300       100
 15 39 32    38.7300       100
 15 39 32    38.7300       100
 15 39 32    38.7100       300
 15 39 32    38.7100       100
 15 39 32    38.7100       100
 15 39 32    38.7100       100
 15 39 32    38.6900       100
 15 39 33    38.6800       100
 15 39 33    38.6800       400
 15 39 34    38.6800       100
 15 39 34    38.6800       100
 15 39 34    38.6900       100
 15 39 34    38.6900       100
 15 39 34    38.6800       100
 15 39 34    38.6900       100
 15 39 34    38.7100       100
 15 39 34    38.7000       100
 15 39 34    38.7100       100
 15 39 34    38.7000       100
 15 39 34    38.6600       100
 15 39 34    38.7000       100
 15 39 34    38.7000       100
 15 39 34    38.7000       100
 15 39 34    38.7100       100
 15 39 34    38.7000       100
 15 39 34    38.7000       200
 15 39 34    38.7200       100
 15 39 35    38.6900       100
 15 39 35    38.7300       100
 15 39 36    38.7100       100
 15 39 37    38.7100       100
 15 39 37    38.7200       100
 15 39 37    38.7200       100
 15 39 37    38.7200       100
 15 39 37    38.7100       100
 15 39 37    38.7100       100
 15 39 37    38.7100       100
 15 39 37    38.7100       100
 15 39 37    38.7100       200
 15 39 37    38.7200       200
 15 39 39    38.6900       100
 15 39 39    38.6900       100
 15 39 40    38.6700       100
 15 39 40    38.6700       159
 15 39 40    38.6700       120
 15 39 40    38.6700       100
 15 39 40    38.6600       100
 15 39 40    38.6700       100
 15 39 40    38.6700       100
 15 39 40    38.6700       501
 15 39 40    38.6500       100
 15 39 40    38.6500       100
 15 39 41    38.6500       100
 15 39 41    38.6400       100
 15 39 41    38.6400       100
 15 39 41    38.6400       100
 15 39 41    38.6400       100
 15 39 41    38.6400       100
 15 39 41    38.6400       100
 15 39 41    38.6300       100
 15 39 41    38.6200       100
 15 39 41    38.6200       100
 15 39 41    38.6300       100
 15 39 41    38.6500       100
 15 39 41    38.6500       100
 15 39 41    38.6500       200
 15 39 41    38.6400       300
 15 39 41    38.6400       200
 15 39 41    38.6400       100
 15 39 41    38.6400       200
 15 39 41    38.6500       200
 15 39 42    38.6400       100
 15 39 42    38.6400       100
 15 39 42    38.6400       100
 15 39 42    38.6200       100
 15 39 43    38.6200       300
 15 39 43    38.6300       200
 15 39 43    38.6400       300
 15 39 43    38.6400       100
 15 39 43    38.6400       100
 15 39 44    38.6400       100
 15 39 44    38.6400       100
 15 39 44    38.6400       200
 15 39 44    38.6400       100
 15 39 44    38.6400       100
 15 39 44    38.6400       314
 15 39 44    38.6400       100
 15 39 44    38.6500       300
 15 39 46    38.6500       100
 15 39 47    38.6700       100
 15 39 49    38.6700       100
 15 39 49    38.6700       100
 15 39 49    38.6700       100
 15 39 49    38.6600       100
 15 39 49    38.6600       100
 15 39 49    38.6600       100
 15 39 49    38.6500       100
 15 39 49    38.6500       100
 15 39 49    38.6700       100
 15 39 49    38.6700       100
 15 39 49    38.6700       100
 15 39 49    38.6500       200
 15 39 50    38.6590       150
 15 39 50    38.6500       100
 15 39 50    38.6500       100
 15 39 51    38.6500       100
 15 39 51    38.6600       100
 15 39 51    38.6600       100
 15 39 51    38.6600       100
 15 39 51    38.6600       100
 15 39 52    38.6700       400
 15 39 52    38.6500       100
 15 39 52    38.6600       100
 15 39 52    38.6500       200
 15 39 52    38.6400       200
 15 39 52    38.6300       100
 15 39 53    38.6200       100
 15 39 53    38.6200       100
 15 39 53    38.6300       200
 15 39 53    38.6200       100
 15 39 53    38.6200       100
 15 39 54    38.6300       100
 15 39 54    38.6100       200
 15 39 55    38.6100       500
 15 39 55    38.6200       100
 15 39 55    38.6200       100
 15 39 56    38.6300       100
 15 39 56    38.6300       100
 15 39 56    38.6400       100
 15 39 56    38.6300       100
 15 39 57    38.6200       100
 15 39 57    38.6200       100
 15 39 57    38.6200       100
 15 39 57    38.6200       100
 15 40 02    38.6200       200
 15 40 02    38.6217       250
 15 40 03    38.6000       200
 15 40 03    38.6000       200
 15 40 03    38.6100       100
 15 40 03    38.6200       800
 15 40 03    38.6100       100
 15 40 03    38.6000       300
 15 40 03    38.6000       900
 15 40 03    38.5900       200
 15 40 03    38.6000       100
 15 40 03    38.5900       300
 15 40 03    38.5700       100
 15 40 03    38.5800       100
 15 40 03    38.5800       100
 15 40 03    38.5800       100
 15 40 03    38.6100       200
 15 40 03    38.6000       500
 15 40 03    38.6100       100
 15 40 03    38.6100       200
 15 40 03    38.6000       100
 15 40 03    38.6000       100
 15 40 03    38.6000       300
 15 40 04    38.5700       400
 15 40 04    38.5700       200
 15 40 04    38.5700       100
 15 40 04    38.5700       100
 15 40 04    38.5900       100
 15 40 04    38.5800       100
 15 40 04    38.5700       100
 15 40 04    38.5800       100
 15 40 04    38.5800       298
 15 40 04    38.5800       100
 15 40 04    38.5800       400
 15 40 04    38.5800       100
 15 40 04    38.5700       100
 15 40 04    38.5700       100
 15 40 04    38.5700       100
 15 40 04    38.5700       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5700       100
 15 40 04    38.5700       100
 15 40 04    38.5700       100
 15 40 04    38.5700       200
 15 40 04    38.5600       300
 15 40 04    38.5600       100
 15 40 04    38.5700       400
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5700       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 04    38.5800       100
 15 40 05    38.5700       100
 15 40 05    38.5600       200
 15 40 05    38.5600       100
 15 40 06    38.5600       100
 15 40 07    38.5600       100
 15 40 07    38.5600       100
 15 40 07    38.5500       100
 15 40 07    38.5500       100
 15 40 07    38.5500       100
 15 40 07    38.5500       200
 15 40 08    38.5500       800
 15 40 08    38.5500       100
 15 40 08    38.5500       100
 15 40 09    38.5400       100
 15 40 09    38.5400       540
 15 40 10    38.5600       200
 15 40 10    38.5500       100
 15 40 10    38.5500       100
 15 40 10    38.5500       100
 15 40 10    38.5400       300
 15 40 10    38.5600       200
 15 40 10    38.5500       100
 15 40 10    38.5600       200
 15 40 10    38.5400       100
 15 40 11    38.5600       101
 15 40 11    38.5600       199
 15 40 12    38.5700       500
 15 40 13    38.5600       100
 15 40 13    38.5700       300
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5700       100
 15 40 13    38.5600       100
 15 40 13    38.5600       100
 15 40 13    38.5600       100
 15 40 13    38.5600       100
 15 40 13    38.5600       100
 15 40 14    38.5700       100
 15 40 14    38.5600       100
 15 40 14    38.5600       400
 15 40 14    38.5700       100
 15 40 14    38.5600       100
 15 40 14    38.5700       100
 15 40 14    38.5600       200
 15 40 14    38.5800       100
 15 40 14    38.5800       100
 15 40 14    38.5800       100
 15 40 14    38.5800       100
 15 40 14    38.5900       100
 15 40 16    38.5800       100
 15 40 16    38.5732       105
 15 40 16    38.6000       100
 15 40 16    38.5900       100
 15 40 17    38.5800       100
 15 40 17    38.6100       100
 15 40 17    38.5900       100
 15 40 17    38.5900       100
 15 40 17    38.6100       100
 15 40 18    38.6100       100
 15 40 18    38.5800       100
 15 40 18    38.5800       100
 15 40 18    38.5800       100
 15 40 19    38.5900       100
 15 40 19    38.5900       100
 15 40 19    38.5900       100
 15 40 19    38.5800       100
 15 40 19    38.5600       100
 15 40 20    38.5500       100
 15 40 20    38.5800       100
 15 40 21    38.5800       100
 15 40 22    38.5700       100
 15 40 22    38.5700       100
 15 40 23    38.5700       100
 15 40 25    38.5800       200
 15 40 25    38.5800       400
 15 40 25    38.5800       100
 15 40 25    38.5900       100
 15 40 25    38.5900       100
 15 40 25    38.5900       100
 15 40 25    38.5900       300
 15 40 25    38.6100       100
 15 40 26    38.5900       400
 15 40 26    38.6100       199
 15 40 26    38.6100       300
 15 40 26    38.6100       200
 15 40 26    38.6100       400
 15 40 26    38.6100       199
 15 40 26    38.6100       100
 15 40 26    38.6000       100
 15 40 26    38.6000       100
 15 40 26    38.6000       100
 15 40 26    38.6000       100
 15 40 26    38.6100       100
 15 40 26    38.6100       100
 15 40 26    38.6000       100
 15 40 26    38.6100       600
 15 40 26    38.6000       100
 15 40 26    38.6100       100
 15 40 26    38.6100       500
 15 40 26    38.6100       400
 15 40 27    38.6200       100
 15 40 27    38.6100       100
 15 40 27    38.6100       100
 15 40 27    38.6100       100
 15 40 27    38.6100      1700
 15 40 27    38.6100       300
 15 40 27    38.6200       300
 15 40 27    38.6200       100
 15 40 27    38.6000       200
 15 40 27    38.6200       300
 15 40 27    38.6100       200
 15 40 27    38.6400       100
 15 40 28    38.6100       100
 15 40 28    38.6100       200
 15 40 28    38.6100       300
 15 40 28    38.6100       100
 15 40 28    38.6100       100
 15 40 28    38.6200       100
 15 40 28    38.6100       100
 15 40 28    38.6100       100
 15 40 28    38.6400       100
 15 40 28    38.6300       100
 15 40 29    38.6200       100
 15 40 29    38.6200       100
 15 40 29    38.6300       200
 15 40 29    38.6300       100
 15 40 29    38.6100       200
 15 40 29    38.6100       200
 15 40 29    38.6100       200
 15 40 30    38.6100       200
 15 40 30    38.6100       100
 15 40 30    38.6200       100
 15 40 30    38.6200       300
 15 40 31    38.6100       100
 15 40 31    38.6100       100
 15 40 31    38.6100       100
 15 40 31    38.6300       200
 15 40 31    38.6200       100
 15 40 32    38.6100       100
 15 40 32    38.6100       100
 15 40 32    38.6100       100
 15 40 32    38.6100       200
 15 40 32    38.6000       100
 15 40 32    38.6100       100
 15 40 32    38.6000       300
 15 40 32    38.6030       100
 15 40 32    38.6000       100
 15 40 32    38.6000       100
 15 40 32    38.6000       100
 15 40 33    38.5900       100
 15 40 33    38.6000       100
 15 40 33    38.6000       100
 15 40 33    38.6130       200
 15 40 33    38.6030       100
 15 40 33    38.5800       200
 15 40 33    38.6130       100
 15 40 34    38.5800       200
 15 40 34    38.6030       100
 15 40 34    38.6010       300
 15 40 34    38.5800       200
 15 40 35    38.5800       200
 15 40 36    38.5800       100
 15 40 36    38.5900       100
 15 40 36    38.6000       100
 15 40 36    38.6000       100
 15 40 36    38.5975       400
 15 40 36    38.6000       100
 15 40 36    38.6000       100
 15 40 36    38.6000       100
 15 40 36    38.6000       100
 15 40 36    38.6000       100
 15 40 36    38.6100       100
 15 40 36    38.6000       100
 15 40 36    38.6100       100
 15 40 36    38.6100       200
 15 40 36    38.6100       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.5900       100
 15 40 37    38.6000       100
 15 40 37    38.6200       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 37    38.6000       100
 15 40 38    38.5900       100
 15 40 38    38.5900       200
 15 40 38    38.6000       200
 15 40 38    38.5800       100
 15 40 38    38.5800       100
 15 40 38    38.5800       100
 15 40 38    38.6000       100
 15 40 38    38.6000       200
 15 40 38    38.5800       200
 15 40 38    38.5600       100
 15 40 39    38.5600       100
 15 40 39    38.5800       100
 15 40 39    38.5800       600
 15 40 39    38.5800       100
 15 40 39    38.5600       100
 15 40 39    38.5600       100
 15 40 39    38.5600       100
 15 40 40    38.5675      1600
 15 40 40    38.5500       100
 15 40 40    38.5500       100
 15 40 40    38.5900       100
 15 40 40    38.5900       100
 15 40 40    38.5800       200
 15 40 40    38.5800       500
 15 40 41    38.5700       100
 15 40 41    38.5800       100
 15 40 41    38.5800       100
 15 40 42    38.5900       100
 15 40 42    38.5900       100
 15 40 42    38.5800       100
 15 40 42    38.5900       100
 15 40 42    38.5900       100
 15 40 43    38.5700       200
 15 40 43    38.5800       300
 15 40 43    38.5700       100
 15 40 43    38.5500       100
 15 40 44    38.5600       200
 15 40 44    38.5600       100
 15 40 44    38.5600       100
 15 40 44    38.5500       100
 15 40 45    38.5500       200
 15 40 45    38.5800       100
 15 40 45    38.5700       100
 15 40 45    38.5700       100
 15 40 46    38.5600       100
 15 40 46    38.5500       100
 15 40 46    38.5800       100
 15 40 46    38.5500       100
 15 40 47    38.5600       100
 15 40 47    38.5700       100
 15 40 47    38.5800       100
 15 40 48    38.5644       300
 15 40 48    38.5600       100
 15 40 48    38.5600       100
 15 40 48    38.5600       200
 15 40 48    38.5500       100
 15 40 48    38.5500       100
 15 40 48    38.5500       300
 15 40 48    38.5500       100
 15 40 48    38.5500       100
 15 40 48    38.5500       100
 15 40 49    38.5300       100
 15 40 49    38.5300       100
 15 40 49    38.5300       100
 15 40 49    38.5300       200
 15 40 49    38.5500       100
 15 40 49    38.5500       300
 15 40 49    38.5400       100
 15 40 49    38.5500       100
 15 40 49    38.5500       100
 15 40 50    38.5500       100
 15 40 50    38.5500       100
 15 40 50    38.5500       100
 15 40 50    38.5500       200
 15 40 50    38.5400       100
 15 40 50    38.5400       100
 15 40 50    38.5400       100
 15 40 50    38.5400       500
 15 40 50    38.5500       100
 15 40 50    38.5500       100
 15 40 50    38.5400       100
 15 40 50    38.5500       100
 15 40 50    38.5500       100
 15 40 50    38.5300       100
 15 40 50    38.5300       200
 15 40 51    38.5300       100
 15 40 51    38.5300       200
 15 40 52    38.5300       200
 15 40 52    38.5400       100
 15 40 54    38.5400       300
 15 40 55    38.5400       100
 15 40 55    38.5350       100
 15 40 55    38.5400       100
 15 40 55    38.5400       100
 15 40 55    38.5400       300
 15 40 55    38.5500       200
 15 40 55    38.5400       100
 15 40 55    38.5500       100
 15 40 56    38.5400       100
 15 40 56    38.5500       100
 15 40 56    38.5400       100
 15 40 58    38.5450       100
 15 40 58    38.5500       100
 15 40 58    38.5450       100
 15 40 58    38.5500       100
 15 40 58    38.5500       100
 15 40 58    38.5500       100
 15 40 58    38.5600       100
 15 40 58    38.5500       100
 15 40 58    38.5500       100
 15 40 58    38.5600       100
 15 40 58    38.5600       100
 15 40 58    38.5600       200
 15 40 58    38.5600       100
 15 40 58    38.5600       100
 15 40 58    38.5600       100
 15 40 58    38.5550       100
 15 40 58    38.5600       100
 15 40 58    38.5500       200
 15 40 59    38.5500       200
 15 41 00    38.5500       100
 15 41 00    38.5500       100
 15 41 00    38.5500       200
 15 41 00    38.5500       300
 15 41 00    38.5500       100
 15 41 00    38.5400       100
 15 41 00    38.5400       200
 15 41 01    38.5500       100
 15 41 01    38.5400       300
 15 41 01    38.5400       200
 15 41 02    38.5450       100
 15 41 02    38.5450       100
 15 41 02    38.5400       200
 15 41 02    38.5450       100
 15 41 02    38.5450       100
 15 41 02    38.5300       100
 15 41 02    38.5300       100
 15 41 02    38.5450       100
 15 41 02    38.5450       200
 15 41 02    38.5450       100
 15 41 02    38.5500       200
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5450       159
 15 41 02    38.5450       120
 15 41 02    38.5500       513
 15 41 02    38.5500       100
 15 41 02    38.5400       100
 15 41 02    38.5600       100
 15 41 02    38.5700       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5700       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5500       100
 15 41 02    38.5800       100
 15 41 02    38.5600       300
 15 41 02    38.5700       100
 15 41 02    38.5475       100
 15 41 02    38.5475       100
 15 41 02    38.5500       200
 15 41 02    38.5900       100
 15 41 02    38.5900       100
 15 41 02    38.5800       100
 15 41 02    38.5900       100
 15 41 02    38.5700       100
 15 41 02    38.5900       100
 15 41 03    38.5950       200
 15 41 03    38.6000       100
 15 41 03    38.6000       100
 15 41 03    38.6050       200
 15 41 03    38.6100       100
 15 41 03    38.6050       114
 15 41 04    38.6000       100
 15 41 04    38.6100       100
 15 41 04    38.6100       100
 15 41 04    38.6050       200
 15 41 04    38.6200       100
 15 41 04    38.6000       200
 15 41 04    38.6100       100
 15 41 04    38.6100       100
 15 41 05    38.6100       100
 15 41 05    38.6100       100
 15 41 05    38.6100       200
 15 41 05    38.6100       100
 15 41 05    38.6100       200
 15 41 05    38.6200       100
 15 41 05    38.6100       200
 15 41 05    38.6100       100
 15 41 06    38.6100       100
 15 41 06    38.6100       100
 15 41 06    38.6000       200
 15 41 06    38.6100       200
 15 41 06    38.6000       100
 15 41 06    38.6000       100
 15 41 06    38.6000       200
 15 41 07    38.6100       100
 15 41 07    38.5900       100
 15 41 07    38.5900       100
 15 41 07    38.6100       100
 15 41 07    38.6100       100
 15 41 07    38.6000       100
 15 41 07    38.6000       100
 15 41 08    38.6000       200
 15 41 08    38.6050       200
 15 41 09    38.5900       200
 15 41 09    38.6100       100
 15 41 09    38.5900       100
 15 41 09    38.5900       100
 15 41 10    38.5900       100
 15 41 10    38.6000       100
 15 41 10    38.6000       100
 15 41 10    38.5800       100
 15 41 11    38.5800       100
 15 41 11    38.5800       100
 15 41 11    38.5500       200
 15 41 11    38.5500       100
 15 41 11    38.5900       100
 15 41 12    38.5700       100
 15 41 12    38.5700       200
 15 41 12    38.5700       100
 15 41 12    38.5700       100
 15 41 12    38.5800       100
 15 41 12    38.5800       200
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.5800       400
 15 41 12    38.5800       100
 15 41 12    38.5900       100
 15 41 12    38.5900       100
 15 41 12    38.5900       100
 15 41 12    38.6000       100
 15 41 12    38.6100       100
 15 41 12    38.6100       100
 15 41 12    38.6100       100
 15 41 12    38.6200       100
 15 41 12    38.6200       200
 15 41 12    38.6200       400
 15 41 12    38.5800       100
 15 41 12    38.5900       100
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.5750       200
 15 41 12    38.6300       100
 15 41 12    38.5900       100
 15 41 12    38.5900       100
 15 41 12    38.5900       100
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.5800       100
 15 41 12    38.6200       100
 15 41 12    38.6200       100
 15 41 13    38.5900       100
 15 41 13    38.6100       100
 15 41 13    38.6200       100
 15 41 13    38.5750       100
 15 41 13    38.5900       200
 15 41 13    38.5900       100
 15 41 13    38.5900       100
 15 41 13    38.5900       100
 15 41 13    38.6100       100
 15 41 13    38.5900       200
 15 41 13    38.5900       100
 15 41 13    38.5900       200
 15 41 13    38.6200       100
 15 41 13    38.6300       100
 15 41 13    38.5800       200
 15 41 13    38.5900       100
 15 41 13    38.6000       100
 15 41 13    38.6200       100
 15 41 13    38.5900       100
 15 41 13    38.5900       100
 15 41 13    38.6300       100
 15 41 13    38.6200       100
 15 41 13    38.6300       200
 15 41 13    38.6300       500
 15 41 13    38.5800       100
 15 41 13    38.5800       100
 15 41 13    38.6100       100
 15 41 13    38.6100       100
 15 41 13    38.6200       100
 15 41 13    38.6000       100
 15 41 13    38.6000       100
 15 41 13    38.6150       200
 15 41 13    38.6000       200
 15 41 13    38.6100       100
 15 41 13    38.6100       100
 15 41 13    38.6100       100
 15 41 14    38.6300       100
 15 41 14    38.6300       100
 15 41 14    38.6200       100
 15 41 14    38.6300       100
 15 41 14    38.6200       100
 15 41 14    38.6000       100
 15 41 14    38.6200       100
 15 41 14    38.6100       200
 15 41 14    38.6250       200
 15 41 14    38.6200       100
 15 41 15    38.6200       200
 15 41 15    38.6200       100
 15 41 15    38.6100       100
 15 41 15    38.6100       100
 15 41 16    38.6100       100
 15 41 16    38.6100       100
 15 41 16    38.5775       119
 15 41 16    38.5800       400
 15 41 16    38.6400       400
 15 41 16    38.6100       100
 15 41 16    38.6100       200
 15 41 17    38.6100       100
 15 41 17    38.6100       100
 15 41 17    38.6100      1200
 15 41 17    38.6100       100
 15 41 17    38.6100       100
 15 41 17    38.6100       200
 15 41 17    38.6100       100
 15 41 17    38.6100       100
 15 41 17    38.6100       100
 15 41 17    38.6100       200
 15 41 17    38.6100       200
 15 41 17    38.6100       200
 15 41 17    38.6100       100
 15 41 17    38.6100       200
 15 41 17    38.6000       100
 15 41 17    38.6200       100
 15 41 17    38.6100       200
 15 41 17    38.6100       100
 15 41 18    38.6000       200
 15 41 18    38.6100       100
 15 41 18    38.6100       100
 15 41 18    38.6075       100
 15 41 18    38.6200       100
 15 41 18    38.6100       100
 15 41 18    38.6100       100
 15 41 18    38.6100       100
 15 41 18    38.6000       200
 15 41 18    38.6000       200
 15 41 19    38.6000       200
 15 41 19    38.6000       100
 15 41 19    38.6000       100
 15 41 19    38.6000       100
 15 41 19    38.6000       100
 15 41 20    38.6100       100
 15 41 20    38.6000       100
 15 41 20    38.5900       100
 15 41 20    38.6100       100
 15 41 20    38.5900       100
 15 41 20    38.5900       100
 15 41 21    38.6100       100
 15 41 21    38.5900       100
 15 41 21    38.5800       100
 15 41 21    38.5700       200
 15 41 22    38.5700       100
 15 41 22    38.5700       100
 15 41 22    38.5700       400
 15 41 22    38.5800       100
 15 41 23    38.5700       200
 15 41 23    38.5700       200
 15 41 23    38.5700       200
 15 41 24    38.5800       100
 15 41 24    38.5800       200
 15 41 24    38.5800       100
 15 41 25    38.5600       100
 15 41 25    38.5700       100
 15 41 25    38.5800       100
 15 41 25    38.5600       100
 15 41 25    38.5700       100
 15 41 25    38.5600       100
 15 41 26    38.5600       500
 15 41 26    38.5500       160
 15 41 26    38.5500       100
 15 41 26    38.5500       200
 15 41 26    38.5500       100
 15 41 27    38.5500       200
 15 41 27    38.5600       100
 15 41 27    38.5500       100
 15 41 27    38.5600       100
 15 41 27    38.5600       100
 15 41 28    38.5600       100
 15 41 28    38.5600       100
 15 41 28    38.5600       100
 15 41 28    38.5600       100
 15 41 29    38.5600       200
 15 41 30    38.5800       100
 15 41 30    38.5800       200
 15 41 30    38.5800       100
 15 41 30    38.5700       100
 15 41 30    38.5600       100
 15 41 31    38.5700       100
 15 41 32    38.5800       100
 15 41 32    38.5800       100
 15 41 32    38.5800       100
 15 41 32    38.5800       100
 15 41 32    38.5800       200
 15 41 32    38.5800       100
 15 41 32    38.5800       100
 15 41 32    38.5900       100
 15 41 32    38.5900       100
 15 41 32    38.5750       400
 15 41 32    38.5800       100
 15 41 33    38.5700       200
 15 41 33    38.5750       400
 15 41 33    38.6000       100
 15 41 33    38.5800       200
 15 41 33    38.6000       100
 15 41 33    38.6000       200
 15 41 33    38.5800       200
 15 41 33    38.5800       100
 15 41 33    38.5800       100
 15 41 33    38.5800       100
 15 41 33    38.5800       100
 15 41 33    38.5800       100
 15 41 34    38.5800       100
 15 41 34    38.5700       200
 15 41 34    38.5800       100
 15 41 34    38.5700       100
 15 41 35    38.5900       100
 15 41 35    38.5800       100
 15 41 35    38.5800       100
 15 41 35    38.5900       100
 15 41 35    38.5700       100
 15 41 35    38.5900       100
 15 41 35    38.5900       100
 15 41 35    38.5900       100
 15 41 35    38.5900       100
 15 41 35    38.5900       200
 15 41 35    38.5900       100
 15 41 35    38.5800       100
 15 41 36    38.6000       100
 15 41 36    38.6000       100
 15 41 36    38.5800       100
 15 41 36    38.5900       300
 15 41 36    38.5800       100
 15 41 36    38.5964       100
 15 41 36    38.5822      1500
 15 41 37    38.5800       100
 15 41 37    38.5800       100
 15 41 37    38.5800       100
 15 41 37    38.5800       100
 15 41 38    38.5800       100
 15 41 38    38.5700       100
 15 41 38    38.5900       200
 15 41 38    38.5800       100
 15 41 38    38.5700       100
 15 41 39    38.5800       200
 15 41 41    38.5700       100
 15 41 41    38.5700       100
 15 41 41    38.5800       100
 15 41 41    38.5900       100
 15 41 41    38.5800       100
 15 41 41    38.5700       100
 15 41 41    38.5900       100
 15 41 43    38.5900       100
 15 41 43    38.5700       100
 15 41 43    38.5700       100
 15 41 43    38.5700       200
 15 41 43    38.5700       100
 15 41 43    38.5700       100
 15 41 43    38.5700       300
 15 41 43    38.5800       200
 15 41 43    38.5600       200
 15 41 43    38.5600       100
 15 41 44    38.5600       100
 15 41 44    38.5600       200
 15 41 44    38.5700       200
 15 41 44    38.5700       100
 15 41 44    38.5800       100
 15 41 44    38.5700       100
 15 41 44    38.5700       100
 15 41 44    38.5700       100
 15 41 44    38.5700       100
 15 41 44    38.5700       100
 15 41 44    38.5600       100
 15 41 45    38.5600       100
 15 41 45    38.5700       100
 15 41 45    38.5700       100
 15 41 45    38.5700       100
 15 41 45    38.5700       100
 15 41 45    38.5700       100
 15 41 45    38.5700       100
 15 41 46    38.5700       200
 15 41 46    38.5800       200
 15 41 47    38.5700       100
 15 41 47    38.5700       200
 15 41 47    38.5600       100
 15 41 47    38.5700       100
 15 41 49    38.5600       200
 15 41 49    38.5600       100
 15 41 49    38.5600       100
 15 41 49    38.5700       100
 15 41 49    38.5700       100
 15 41 49    38.5700       100
 15 41 49    38.5700       100
 15 41 50    38.5800       200
 15 41 50    38.5800       100
 15 41 50    38.5800       100
 15 41 50    38.5600       100
 15 41 50    38.5600       100
 15 41 50    38.5700       100
 15 41 50    38.5700       100
 15 41 51    38.5700       100
 15 41 51    38.5700       100
 15 41 51    38.5700       100
 15 41 51    38.5700       100
 15 41 51    38.5700       100
 15 41 51    38.5700       100
 15 41 52    38.5700       100
 15 41 52    38.5700       200
 15 41 53    38.5700       100
 15 41 53    38.6000       100
 15 41 53    38.6000       100
 15 41 53    38.6000       100
 15 41 53    38.6000       100
 15 41 53    38.6000       100
 15 41 53    38.6000       200
 15 41 53    38.6000       100
 15 41 54    38.6000       100
 15 41 54    38.6000       100
 15 41 55    38.6000       100
 15 41 56    38.6000       100
 15 41 56    38.5900       200
 15 41 58    38.5900       100
 15 41 58    38.5900       100
 15 41 58    38.5900       100
 15 41 58    38.5900       100
 15 41 58    38.5900       100
 15 41 58    38.5900       100
 15 41 58    38.5900       300
 15 41 58    38.5900       200
 15 41 58    38.5900       100
 15 41 59    38.5800       200
 15 41 59    38.6000       100
 15 42 00    38.6000       100
 15 42 01    38.6000       100
 15 42 01    38.6000       100
 15 42 01    38.6000       200
 15 42 01    38.6000       100
 15 42 01    38.5900       200
 15 42 01    38.6100       200
 15 42 02    38.5900       100
 15 42 03    38.6000       100
 15 42 03    38.6000       100
 15 42 03    38.6000       100
 15 42 03    38.5900       100
 15 42 03    38.5900       100
 15 42 03    38.5900       300
 15 42 03    38.5900       100
 15 42 03    38.5900       100
 15 42 03    38.5900       200
 15 42 03    38.5900       100
 15 42 03    38.5900       100
 15 42 03    38.5900       100
 15 42 03    38.5900       100
 15 42 04    38.5900       100
 15 42 04    38.5900       100
 15 42 04    38.5900       100
 15 42 04    38.5900       100
 15 42 04    38.5900       100
 15 42 04    38.5700       100
 15 42 04    38.5900       200
 15 42 05    38.5900       600
 15 42 05    38.5800       100
 15 42 05    38.5700       400
 15 42 05    38.5700       100
 15 42 06    38.5700       100
 15 42 08    38.5600       100
 15 42 08    38.5700       100
 15 42 08    38.5600       100
 15 42 08    38.5700       100
 15 42 08    38.5700       100
 15 42 08    38.5700       100
 15 42 08    38.5700       300
 15 42 08    38.5700       300
