year mom day ibm vw ew sp M T W R F
2004 10 5 0.001836 -0.000531 -8.2e-05 -0.000608 0 1 0 0 0
2004 10 6 0.008246 0.006929 0.005975 0.006673 0 0 1 0 0
2004 10 7 -0.007042 -0.010227 -0.007995 -0.009982 0 0 0 1 0
2004 10 8 -0.008122 -0.006682 -0.005674 -0.007527 0 0 0 0 1
2004 10 11 -0.000923 0.001709 0.002378 0.002005 1 0 0 0 0
2004 10 12 -0.007272 -0.002382 -0.002549 -0.002268 0 1 0 0 0
2004 10 13 -0.01186 -0.007342 -0.006426 -0.007301 0 0 1 0 0
2004 10 14 -0.002354 -0.008119 -0.006097 -0.009303 0 0 0 1 0
2004 10 15 0.000826 0.004781 0.004152 0.00445 0 0 0 0 1
2004 10 18 0.01261 0.004415 0.001699 0.005252 1 0 0 0 0
2004 10 19 0.040154 -0.008658 -0.004584 -0.009686 0 1 0 0 0
2004 10 20 -0.006154 0.001838 0.00284 0.00039 0 0 1 0 0
2004 10 21 -0.008106 0.004423 0.007061 0.002564 0 0 0 1 0
2004 10 22 -0.008059 -0.00926 -0.006433 -0.009715 0 0 0 0 1
2004 10 25 0.011901 -0.000111 0.002031 -0.000849 1 0 0 0 0
2004 10 26 0.006446 0.013014 0.006836 0.01487 0 1 0 0 0
2004 10 27 0.011236 0.01251 0.009866 0.012879 0 0 1 0 0
2004 10 28 -0.005556 0.001128 7.1e-05 0.001813 0 0 0 1 0
2004 10 29 0.002793 0.002334 0.001993 0.002448 0 0 0 0 1
2004 11 1 0.004011 0.000816 0.001722 0.000274 1 0 0 0 0
2004 11 2 0.003995 2.6e-05 0.000245 2.7e-05 0 1 0 0 0
2004 11 3 0.008069 0.011654 0.010249 0.011198 0 0 1 0 0
2004 11 4 0.012939 0.014315 0.007665 0.016156 0 0 0 1 0
2004 11 5 0.009742 0.003827 0.004762 0.003874 0 0 0 0 1
2004 11 8 0.002895 -0.001261 -0.001109 -0.001098 1 0 0 0 0
2004 11 9 0 0.000576 0.004681 -0.000695 0 1 0 0 0
2004 11 10 0.00257 0.000525 0.005021 -0.001005 0 0 1 0 0
2004 11 11 0.012605 0.008923 0.008567 0.009089 0 0 0 1 0
2004 11 12 0.005591 0.008838 0.007784 0.00911 0 0 0 0 1
2004 11 15 0.006295 0.000476 0.003901 -0.000304 1 0 0 0 0
2004 11 16 -0.010738 -0.005982 -0.003362 -0.007079 0 1 0 0 0
2004 11 17 0.006007 0.006107 0.007895 0.005538 0 0 1 0 0
2004 11 18 -0.003771 0.000176 0.000565 0.001362 0 0 0 1 0
2004 11 19 -0.006835 -0.009891 -0.005725 -0.011161 0 0 0 0 1
2004 11 22 0.006988 0.006182 0.006315 0.005896 1 0 0 0 0
2004 11 23 0.001787 0.000871 0.003942 -0.000255 0 1 0 0 0
2004 11 24 0.001889 0.005135 0.007954 0.004095 0 0 1 0 0
2004 11 26 -0.007752 0.001807 0.004957 0.000753 0 0 0 0 1
2004 11 29 0.008235 -0.002262 0.003072 -0.00345 1 0 0 0 0
2004 11 30 -0.013194 -0.003292 -0.000663 -0.00403 0 1 0 0 0
2004 12 1 0.017402 0.014071 0.00971 0.014951 0 0 1 0 0
2004 12 2 -0.001252 -0.001616 -0.000687 -0.000873 0 0 0 1 0
2004 12 3 0.013784 0.001256 0.003181 0.000706 0 0 0 0 1
2004 12 6 0.006077 -0.001274 -4.7e-05 -0.000772 1 0 0 0 0
2004 12 7 -0.016075 -0.011593 -0.011667 -0.011073 0 1 0 0 0
2004 12 8 0.005723 0.004086 0.002904 0.004877 0 0 1 0 0
2004 12 9 0.008898 0.004162 7.4e-05 0.005436 0 0 0 1 0
2004 12 10 -0.008615 -0.000323 0.002806 -0.001043 0 0 0 0 1
2004 12 13 -0.002276 0.00852 0.007077 0.00899 1 0 0 0 0
2004 12 14 0.008917 0.004298 0.005254 0.003921 0 1 0 0 0
2004 12 15 0.000206 0.003772 0.006397 0.001945 0 0 1 0 0
2004 12 16 0.001233 -0.003268 -0.003331 -0.002082 0 0 0 1 0
2004 12 17 -0.012827 -0.004303 0.001681 -0.007472 0 0 0 0 1
2004 12 20 0.003638 -0.000788 -0.003269 0.00036 1 0 0 0 0
2004 12 21 0.004868 0.008987 0.007313 0.00904 0 1 0 0 0
2004 12 22 0.006081 0.00348 0.003716 0.003418 0 0 1 0 0
2004 12 23 0.001127 0.001101 0.003445 0.000463 0 0 0 1 0
2004 12 27 -0.002251 -0.003968 -0.000817 -0.004305 1 0 0 0 0
2004 12 28 0.008205 0.008058 0.010038 0.007154 0 1 0 0 0
2004 12 29 -0.001221 0.000633 0.002216 -7.4e-05 0 0 1 0 0
2004 12 30 0.001222 0.000696 0.004193 8.2e-05 0 0 0 1 0
2004 12 31 0.002848 -0.001006 0.00343 -0.001343 0 0 0 0 1
2005 1 3 -0.00842 -0.010025 -0.009867 -0.008119 1 0 0 0 0
2005 1 4 -0.010742 -0.012807 -0.01426 -0.011671 0 1 0 0 0
2005 1 5 -0.002068 -0.006123 -0.010685 -0.003628 0 0 1 0 0
2005 1 6 -0.003109 0.003479 0.002287 0.003506 0 0 0 1 0
2005 1 7 -0.004366 -0.002227 -0.0037 -0.001431 0 0 0 0 1
2005 1 10 -0.001044 0.004218 0.003754 0.003423 1 0 0 0 0
2005 1 11 -0.007107 -0.006278 -0.008533 -0.0061 0 1 0 0 0
2005 1 12 0.002211 0.004213 0.0027 0.003981 0 0 1 0 0
2005 1 13 -0.007982 -0.006869 -0.002706 -0.00863 0 0 0 1 0
2005 1 14 -0.003706 0.006238 0.00731 0.006005 0 0 0 0 1
2005 1 18 0.008502 0.00923 0.007683 0.009675 0 1 0 0 0
2005 1 19 -0.018967 -0.008916 -0.006359 -0.00949 0 0 1 0 0
2005 1 20 -0.001074 -0.007464 -0.007671 -0.007783 0 0 0 1 0
2005 1 21 -0.006667 -0.004612 -0.001067 -0.006415 0 0 0 0 1
2005 1 24 -0.006387 -0.004881 -0.008399 -0.003528 1 0 0 0 0
2005 1 25 0.004358 0.002685 0.001183 0.004004 0 1 0 0 0
2005 1 26 -0.002603 0.0064 0.008624 0.004844 0 0 1 0 0
2005 1 27 0.000326 0.000681 0.001403 0.000409 0 0 0 1 0
2005 1 28 0.009893 -0.00283 -0.001581 -0.002716 0 0 0 0 1
2005 1 31 0.005706 0.009453 0.011293 0.00846 1 0 0 0 0
2005 2 1 0.00471 0.006864 0.005317 0.006891 0 1 0 0 0
2005 2 2 0.004688 0.003883 0.005535 0.003178 0 0 1 0 0
2005 2 3 -0.008059 -0.002613 -0.001502 -0.002766 0 0 0 1 0
2005 2 4 0.01037 0.010818 0.009513 0.011043 0 0 0 0 1
2005 2 7 0.000212 -0.001335 9.8e-05 -0.001089 1 0 0 0 0
2005 2 8 -0.002327 0.001199 0.001392 0.000483 0 1 0 0 0
2005 2 9 -0.015192 -0.008981 -0.010218 -0.008575 0 0 1 0 0
2005 2 10 0.000647 0.004494 0.000506 0.004211 0 0 0 1 0
2005 2 11 0.005821 0.007835 0.007131 0.006926 0 0 0 0 1
2005 2 14 0.002894 0.001132 0.002057 0.000697 1 0 0 0 0
2005 2 15 0.008122 0.002763 0.000201 0.0033 0 1 0 0 0
2005 2 16 0.003074 0.000997 0.002077 0.000182 0 0 1 0 0
2005 2 17 -0.009195 -0.007117 -0.005369 -0.007923 0 0 0 1 0
2005 2 18 -0.00512 0.000174 -0.001212 7e-04 0 0 0 0 1
2005 2 22 -0.010185 -0.013719 -0.011558 -0.014506 0 1 0 0 0
2005 2 23 -0.002383 0.004852 0.002064 0.005607 0 0 1 0 0
2005 2 24 0.005863 0.007579 0.004857 0.007894 0 0 0 1 0
2005 2 25 0.001727 0.00985 0.008825 0.009307 0 0 0 0 1
2005 2 28 -0.002371 -0.005806 -0.002734 -0.006414 1 0 0 0 0
2005 3 1 0.007777 0.005383 0.004731 0.005658 0 1 0 0 0
2005 3 2 -0.004073 0.000326 -0.00138 -0.000273 0 0 1 0 0
2005 3 3 -0.005489 0.000449 0.000916 0.000322 0 0 0 1 0
2005 3 4 -0.000433 0.009634 0.006281 0.009624 0 0 0 0 1
2005 3 7 -0.008336 0.002395 0.000828 0.00261 1 0 0 0 0
2005 3 8 0.005786 -0.004358 -0.004021 -0.004799 0 1 0 0 0
2005 3 9 0.002388 -0.009486 -0.007188 -0.010185 0 0 1 0 0
2005 3 10 0.00065 -0.000283 -0.004524 0.001856 0 0 0 1 0
2005 3 11 -0.009739 -0.005026 -0.001215 -0.007583 0 0 0 0 1
2005 3 14 0.004262 0.005695 0.001331 0.005625 1 0 0 0 0
2005 3 15 -0.005658 -0.006292 -0.004353 -0.007524 0 1 0 0 0
2005 3 16 -0.007989 -0.007735 -0.006631 -0.008082 0 0 1 0 0
2005 3 17 -0.008715 0.002433 0.001191 0.001801 0 0 0 1 0
2005 3 18 -0.006455 -0.001558 -0.003289 -0.000471 0 0 0 0 1
2005 3 21 0.002576 -0.004383 -0.00271 -0.004934 1 0 0 0 0
2005 3 22 -0.000112 -0.008719 -0.004404 -0.010196 0 1 0 0 0
2005 3 23 0.011397 -0.002604 -0.00875 7e-04 0 0 1 0 0
2005 3 24 0.001989 0.000346 0.002664 -0.000947 0 0 0 1 0
2005 3 28 0.003749 0.000874 -0.001936 0.002441 1 0 0 0 0
2005 3 29 -0.004833 -0.008079 -0.011558 -0.007596 0 1 0 0 0
2005 3 30 0.000883 0.013141 0.009657 0.013773 0 0 1 0 0
2005 3 31 0.007719 0.001233 0.003776 -0.000694 0 0 0 1 0
2005 4 1 -0.010287 -0.005484 -0.003858 -0.006497 0 0 0 0 1
2005 4 4 -0.001327 0.002121 -0.001185 0.002728 1 0 0 0 0
2005 4 5 -0.008304 0.003685 0.001684 0.004481 0 1 0 0 0
2005 4 6 -0.006364 0.002551 0.001945 0.002269 0 0 1 0 0
2005 4 7 -0.006292 0.00529 0.005046 0.005971 0 0 0 1 0
2005 4 8 -0.009498 -0.008443 -0.006388 -0.008345 0 0 0 0 1
2005 4 11 -0.015982 -0.000765 -0.004472 8e-06 1 0 0 0 0
2005 4 12 -0.00522 0.005009 0.00278 0.005545 0 1 0 0 0
2005 4 13 -0.013761 -0.011828 -0.009662 -0.011762 0 0 1 0 0
2005 4 14 -0.010997 -0.011057 -0.012299 -0.010002 0 0 0 1 0
2005 4 15 -0.082975 -0.015774 -0.014736 -0.01672 0 0 0 0 1
2005 4 18 -0.000652 0.00301 -5.1e-05 0.002941 1 0 0 0 0
2005 4 19 -0.015264 0.008079 0.012074 0.005934 0 1 0 0 0
2005 4 20 -0.045972 -0.012649 -0.009398 -0.013255 0 0 1 0 0
2005 4 21 0.028052 0.017861 0.01298 0.019736 0 0 0 1 0
2005 4 22 0.002431 -0.007106 -0.008136 -0.00675 0 0 0 0 1
2005 4 25 0.00539 0.008934 0.006644 0.008662 1 0 0 0 0
2005 4 26 0.01099 -0.008553 -0.007974 -0.008915 0 1 0 0 0
2005 4 27 0.021477 0.001877 -0.002877 0.004029 0 0 1 0 0
2005 4 28 -0.014796 -0.011561 -0.012808 -0.01138 0 0 0 1 0
2005 4 29 0.006191 0.010105 0.005916 0.011922 0 0 0 0 1
2005 5 2 0.001702 0.005298 0.00307 0.00459 1 0 0 0 0
2005 5 3 -0.000523 -0.000986 -0.000219 -0.000852 0 1 0 0 0
2005 5 4 0.007977 0.01307 0.012049 0.01247 0 0 1 0 0
2005 5 5 -0.020498 -0.001306 0.001331 -0.002569 0 0 0 1 0
2005 5 6 -0.00053 -8.5e-05 0.001893 -0.001092 0 0 0 0 1
2005 5 9 -0.00372 0.006435 0.006493 0.006394 1 0 0 0 0
2005 5 10 -0.022406 -0.009789 -0.006553 -0.010705 0 1 0 0 0
2005 5 11 -0.000273 0.00326 -0.00023 0.004193 0 0 1 0 0
2005 5 12 -0.009006 -0.010556 -0.008438 -0.010033 0 0 0 1 0
2005 5 13 0.007436 -0.005127 -0.003396 -0.00458 0 0 0 0 1
2005 5 16 0.016129 0.009718 0.004926 0.010086 1 0 0 0 0
2005 5 17 -0.000673 0.006676 0.003156 0.006957 0 1 0 0 0
2005 5 18 0.027864 0.011393 0.012255 0.010019 0 0 1 0 0
2005 5 19 0.010477 0.004914 0.003905 0.004656 0 0 0 1 0
2005 5 20 -0.00972 -0.001392 0.000749 -0.001511 0 0 0 0 1
2005 5 23 0.001309 0.004609 0.003863 0.003851 1 0 0 0 0
2005 5 24 -0.009149 0.000438 0.000289 0.000176 0 1 0 0 0
2005 5 25 0.002506 -0.004284 -0.004649 -0.0034 0 0 1 0 0
2005 5 26 0.015 0.006899 0.008587 0.006395 0 0 0 1 0
2005 5 27 -0.000519 0.002761 0.004979 0.000969 0 0 0 0 1
2005 5 31 -0.020104 -0.004252 0.000783 -0.006073 0 1 0 0 0
2005 6 1 0.017075 0.008963 0.007537 0.009039 0 0 1 0 0
2005 6 2 0.006637 0.002233 0.003678 0.00168 0 0 0 1 0
2005 6 3 -0.020168 -0.005835 -0.002502 -0.006867 0 0 0 0 1
2005 6 6 -0.010424 0.001713 0.003161 0.001246 1 0 0 0 0
2005 6 7 0.000533 3.7e-05 7.5e-05 -0.000209 0 1 0 0 0
2005 6 8 -0.003198 -0.0023 -0.002514 -0.002163 0 0 1 0 0
2005 6 9 0.001738 0.005714 0.0047 0.00524 0 0 0 1 0
2005 6 10 -0.002135 -0.001467 0.000865 -0.002348 0 0 0 0 1
2005 6 13 0.003745 0.002668 0.002504 0.002262 1 0 0 0 0
2005 6 14 -0.002132 0.003111 0.004469 0.002573 0 1 0 0 0
2005 6 15 0.018828 0.002898 0.003824 0.002218 0 0 1 0 0
2005 6 16 0.00983 0.005128 0.007869 0.00363 0 0 0 1 0
2005 6 17 -0.008566 0.003993 0.002745 0.004955 0 0 0 0 1
2005 6 20 0.002095 -0.000824 -0.001899 -0.000707 1 0 0 0 0
2005 6 21 -0.001829 -0.001897 0.001287 -0.002048 0 1 0 0 0
2005 6 22 0.010732 0.001039 0.001428 0.000222 0 0 1 0 0
2005 6 23 -0.023566 -0.009887 -0.008208 -0.010833 0 0 0 1 0
2005 6 24 -0.018565 -0.006613 -0.004097 -0.007629 0 0 0 0 1
2005 6 27 -0.001757 -0.000428 -0.001851 -0.000739 1 0 0 0 0
2005 6 28 0.01922 0.009694 0.010304 0.009138 0 1 0 0 0
2005 6 29 -0.00757 -0.000374 0.001423 -0.001431 0 0 1 0 0
2005 6 30 -0.007092 -0.005904 -0.000908 -0.007101 0 0 0 1 0
2005 7 1 0.006334 0.003712 0.003112 0.002611 0 0 0 0 1
2005 7 5 0.001607 0.008489 0.007532 0.008833 0 1 0 0 0
2005 7 6 0.013638 -0.006065 -0.001712 -0.00834 0 0 1 0 0
2005 7 7 0.02071 0.002715 0.001401 0.002452 0 0 0 1 0
2005 7 8 0.024813 0.011955 0.011395 0.011679 0 0 0 0 1
2005 7 11 -0.004288 0.007198 0.008985 0.006255 1 0 0 0 0
2005 7 12 0.013678 0.00265 0.002591 0.002272 0 1 0 0 0
2005 7 13 0.017616 -0.000214 -0.000841 0.000884 0 0 1 0 0
2005 7 14 0.011909 0.000454 -0.001923 0.002624 0 0 0 1 0
2005 7 15 -0.000485 0.000995 0.00154 0.001158 0 0 0 0 1
2005 7 18 -0.006919 -0.004747 -0.002327 -0.00553 1 0 0 0 0
2005 7 19 0.023102 0.007994 0.008706 0.006731 0 1 0 0 0
2005 7 20 0.010753 0.005594 0.007579 0.004759 0 0 1 0 0
2005 7 21 -0.002364 -0.006792 -0.004298 -0.006606 0 0 0 1 0
2005 7 22 0.000474 0.005724 0.007564 0.005411 0 0 0 0 1
2005 7 25 -0.002842 -0.004218 -0.003476 -0.003769 1 0 0 0 0
2005 7 26 -0.00095 0.001945 0.003416 0.001733 0 1 0 0 0
2005 7 27 -0.002972 0.004463 0.002456 0.004573 0 0 1 0 0
2005 7 28 -0.000835 0.007128 0.007083 0.005603 0 0 0 1 0
2005 7 29 -0.004057 -0.006243 -7.9e-05 -0.007671 0 0 0 0 1
2005 8 1 -0.000359 0.002079 0.002924 0.000948 1 0 0 0 0
2005 8 2 -0.001438 0.007238 0.005399 0.007099 0 1 0 0 0
2005 8 3 0.009003 -0.000171 -0.000574 0.000739 0 0 1 0 0
2005 8 4 -0.011182 -0.00744 -0.006831 -0.007373 0 0 0 1 0
2005 8 5 0.002887 -0.00849 -0.007942 -0.007638 0 0 0 0 1
2005 8 8 0.002399 -0.003107 -0.004064 -0.002683 1 0 0 0 0
2005 8 9 0.001679 0.005454 0.000753 0.006745 0 1 0 0 0
2005 8 10 -0.017725 -0.00038 -0.000991 -0.001827 0 0 1 0 0
2005 8 11 0.007803 0.007429 0.006125 0.007062 0 0 0 1 0
2005 8 12 -0.005686 -0.005022 -0.004234 -0.005994 0 0 0 0 1
2005 8 15 0.003772 0.002583 0.00242 0.002828 1 0 0 0 0
2005 8 16 -0.014545 -0.011443 -0.009429 -0.011776 0 1 0 0 0
2005 8 17 0 -0.00062 -0.000445 0.000738 0 0 1 0 0
2005 8 18 -0.001845 -0.002089 -0.003425 -0.001 0 0 0 1 0
2005 8 19 0.01984 0.001964 0.00211 0.000566 0 0 0 0 1
2005 8 22 -0.001933 0.00257 0.003189 0.001656 1 0 0 0 0
2005 8 23 -0.006901 -0.002847 -0.000552 -0.003405 0 1 0 0 0
2005 8 24 -0.008655 -0.004397 -0.001046 -0.006554 0 0 1 0 0
2005 8 25 -0.002705 0.002225 0.002506 0.002315 0 0 0 1 0
2005 8 26 -0.008878 -0.006717 -0.005618 -0.006013 0 0 0 0 1
2005 8 29 0.011943 0.006145 0.003948 0.005958 1 0 0 0 0
2005 8 30 -0.009835 -0.00234 -0.001662 -0.003192 0 1 0 0 0
2005 8 31 0.000993 0.011682 0.011567 0.009864 0 0 1 0 0
2005 9 1 -0.013396 0.002373 0.002761 0.001033 0 0 0 1 0
2005 9 2 -0.001006 -0.003568 -0.001847 -0.002922 0 0 0 0 1
2005 9 6 0.019632 0.011815 0.008458 0.012619 0 1 0 0 0
2005 9 7 -0.000494 0.002844 0.003402 0.002408 0 0 1 0 0
2005 9 8 -0.002223 -0.003349 -0.001984 -0.003793 0 0 0 1 0
2005 9 9 0.007921 0.007794 0.005852 0.007965 0 0 0 0 1
2005 9 12 0.000491 -0.000638 0.002139 -0.000741 1 0 0 0 0
2005 9 13 -0.008959 -0.007071 -0.004601 -0.007545 0 1 0 0 0
2005 9 14 -0.003344 -0.003387 -0.004212 -0.003281 0 0 1 0 0
2005 9 15 -0.00584 -3.7e-05 -0.001385 0.000464 0 0 0 1 0
2005 9 16 0.003999 0.007281 0.005566 0.008292 0 0 0 0 1
2005 9 19 -0.011204 -0.004328 -0.004028 -0.005566 1 0 0 0 0
2005 9 20 -0.009191 -0.007397 -0.004835 -0.007863 0 1 0 0 0
2005 9 21 -0.014485 -0.009375 -0.009263 -0.009121 0 0 1 0 0
2005 9 22 0.008381 0.002146 -0.001605 0.003652 0 0 0 1 0
2005 9 23 -0.002685 0.001569 0.003739 0.000552 0 0 0 0 1
2005 9 26 -0.007564 0.002412 0.003576 0.00028 1 0 0 0 0
2005 9 27 0.007492 -0.000292 -0.000819 2.5e-05 0 1 0 0 0
2005 9 28 0.019361 0.000996 -0.000576 0.001012 0 0 1 0 0
2005 9 29 0.010818 0.008595 0.006484 0.008867 0 0 0 1 0
2005 9 30 -0.001742 0.002446 0.004955 0.00092 0 0 0 0 1
2005 10 3 0.002867 0.000357 0.002595 -0.001717 1 0 0 0 0
2005 10 4 -0.004226 -0.009599 -0.005324 -0.00997 0 1 0 0 0
2005 10 5 -0.00362 -0.016782 -0.016438 -0.014887 0 0 1 0 0
2005 10 6 -0.001503 -0.006215 -0.008806 -0.004096 0 0 0 1 0
2005 10 7 0.010038 0.004775 0.004601 0.003701 0 0 0 0 1
2005 10 10 0.009317 -0.00736 -0.006311 -0.007166 1 0 0 0 0
2005 10 11 0.023877 -0.002705 -0.006697 -0.002072 0 1 0 0 0
2005 10 12 -0.012021 -0.008162 -0.013181 -0.006068 0 0 1 0 0
2005 10 13 0.000122 -0.002075 -0.00326 -0.000713 0 0 0 1 0
2005 10 14 0.001825 0.00952 0.009457 0.008268 0 0 0 0 1
2005 10 17 0.002914 0.003397 0.001987 0.002975 1 0 0 0 0
2005 10 18 0.010776 -0.010901 -0.008305 -0.01005 0 1 0 0 0
2005 10 19 0.008265 0.014083 0.007871 0.014956 0 0 1 0 0
2005 10 20 -0.011881 -0.014736 -0.01052 -0.01502 0 0 0 1 0
2005 10 21 0.001924 0.003569 0.004975 0.00152 0 0 0 0 1
2005 10 24 0.00168 0.017021 0.012265 0.016777 1 0 0 0 0
2005 10 25 -0.001318 -0.002118 -0.001741 -0.002368 0 1 0 0 0
2005 10 26 -0.005638 -0.004535 -0.003427 -0.004312 0 0 1 0 0
2005 10 27 -0.006997 -0.012135 -0.013615 -0.010475 0 0 0 1 0
2005 10 28 -0.010813 0.015043 0.009761 0.016549 0 0 0 0 1
2005 10 31 0.00565 0.00953 0.011805 0.007176 1 0 0 0 0
2005 11 1 -0.003542 -0.002202 -0.001917 -0.003521 0 1 0 0 0
2005 11 2 -0.006496 0.012042 0.011853 0.009977 0 0 1 0 0
2005 11 3 0.022329 0.004202 0.002822 0.004264 0 0 0 1 0
2005 11 4 0.001569 -0.000352 0.000132 0.000164 0 0 0 0 1
2005 11 7 0.007349 0.00236 0.00292 0.002188 1 0 0 0 0
2005 11 8 -0.00311 -0.003373 -0.003227 -0.003451 0 1 0 0 0
2005 11 9 -0.003728 0.001986 0.002089 0.00169 0 0 1 0 0
2005 11 10 0.013882 0.006997 0.002293 0.008446 0 0 0 1 0
2005 11 11 0.006668 0.003477 0.003131 0.003055 0 0 0 0 1
2005 11 14 -0.002247 -0.000816 -0.002344 -0.000778 1 0 0 0 0
2005 11 15 0.013869 -0.004673 -0.007574 -0.00385 0 1 0 0 0
2005 11 16 0.011809 0.001532 -0.001143 0.00179 0 0 1 0 0
2005 11 17 0.004044 0.010702 0.011056 0.009414 0 0 0 1 0
2005 11 18 0.010128 0.004059 0.004784 0.004401 0 0 0 0 1
2005 11 21 -0.005469 0.006443 0.00637 0.005271 1 0 0 0 0
2005 11 22 0.008019 0.005479 0.004034 0.005084 0 1 0 0 0
2005 11 23 0.009206 0.00334 0.003129 0.003473 0 0 1 0 0
2005 11 25 0 0.002471 0.001829 0.002086 0 0 0 0 1
2005 11 28 0.003491 -0.009929 -0.008347 -0.008508 1 0 0 0 0
2005 11 29 -0.000112 0.000307 0.000601 1.6e-05 0 1 0 0 0
2005 11 30 -0.002245 -0.004133 0.002684 -0.006362 0 0 1 0 0
2005 12 1 0.003487 0.013278 0.011442 0.012157 0 0 0 1 0
2005 12 2 -0.006277 0.001046 0.001856 0.000324 0 0 0 0 1
2005 12 5 -0.002482 -0.002592 -0.00257 -0.002363 1 0 0 0 0
2005 12 6 0.008029 0.001572 0.001998 0.001276 0 1 0 0 0
2005 12 7 -0.004712 -0.004397 -0.0029 -0.005009 0 0 1 0 0
2005 12 8 -0.013751 0.000353 0.002083 -0.001217 0 0 0 1 0
2005 12 9 -0.006057 0.002602 0.004301 0.002811 0 0 0 0 1
2005 12 12 -0.011613 0.0014 0.001348 0.000842 1 0 0 0 0
2005 12 13 -0.026175 0.004148 0.000277 0.005554 0 1 0 0 0
2005 12 14 -0.006929 0.003028 0.000873 0.00419 0 0 1 0 0
2005 12 15 0.004812 -0.002843 -0.00342 -0.001414 0 0 0 1 0
2005 12 16 -0.001915 -0.002401 -0.000977 -0.002848 0 0 0 0 1
2005 12 19 -0.007317 -0.007141 -0.007373 -0.005839 1 0 0 0 0
2005 12 20 -0.003383 1.6e-05 -0.001446 -0.000238 0 1 0 0 0
2005 12 21 0.007759 0.003785 0.005357 0.002517 0 0 1 0 0
2005 12 22 0.001203 0.004617 0.005428 0.004221 0 0 0 1 0
2005 12 23 0.003124 0.000981 0.003363 0.000426 0 0 0 0 1
2005 12 27 -0.00587 -0.009806 -0.007569 -0.009553 0 1 0 0 0
2005 12 28 0.000603 0.002857 0.003299 0.001297 0 0 1 0 0
2005 12 29 -0.007707 -0.002343 7.2e-05 -0.002981 0 0 0 1 0
2005 12 30 -0.002427 -0.004415 5.3e-05 -0.004887 0 0 0 0 1
2006 1 3 -0.001703 0.016428 0.010981 0.01643 0 1 0 0 0
2006 1 4 -0.00134 0.005531 0.007697 0.003673 0 0 1 0 0
2006 1 5 0.006711 -0.000332 0.00292 1.6e-05 0 0 0 1 0
2006 1 6 0.029697 0.009813 0.009032 0.009399 0 0 0 0 1
2006 1 9 -0.014361 0.004303 0.007009 0.003656 1 0 0 0 0
2006 1 10 0.004061 0.000978 0.004278 -0.000357 0 1 0 0 0
2006 1 11 0.001189 0.003217 0.003297 0.003481 0 0 1 0 0
2006 1 12 -0.007128 -0.006278 -0.002945 -0.006274 0 0 0 1 0
2006 1 13 -0.004786 0.00144 0.002924 0.001205 0 0 0 0 1
2006 1 17 -0.002044 -0.003425 -0.002867 -0.003635 0 1 0 0 0
2006 1 18 0.009639 -0.004254 -0.001829 -0.003897 0 0 1 0 0
2006 1 19 -0.008473 0.007671 0.010498 0.005564 0 0 0 1 0
2006 1 20 -0.020821 -0.015946 -0.008844 -0.018326 0 0 0 0 1
2006 1 23 0.000615 0.003175 0.003408 0.001847 1 0 0 0 0
2006 1 24 -0.006879 0.00417 0.007592 0.002405 0 1 0 0 0
2006 1 25 0.000742 -0.002229 -0.000175 -0.001721 0 0 1 0 0
2006 1 26 -0.002348 0.008214 0.009464 0.007235 0 0 0 1 0
2006 1 27 0.003716 0.007038 0.00541 0.007764 0 0 0 0 1
2006 1 30 0.007529 0.001831 0.002908 0.001153 1 0 0 0 0
2006 1 31 -0.004043 -0.001519 0.002841 -0.003984 0 1 0 0 0
2006 2 1 0.007872 0.001463 0.002352 0.001859 0 0 1 0 0
2006 2 2 -0.008665 -0.008451 -0.006317 -0.009061 0 0 0 1 0
2006 2 3 -0.015512 -0.004865 -0.002056 -0.005359 0 0 0 0 1
2006 2 6 -0.005752 0.002142 0.002836 0.000783 1 0 0 0 0
2006 2 7 0.004276 -0.01021 -0.009193 -0.008095 0 1 0 0 0
2006 2 8 0.014402 0.006765 0.003501 0.008663 0 0 1 0 0
2006 2 9 -0.004951 -0.00172 0.000101 -0.001478 0 0 0 1 0
2006 2 10 0.011567 0.000949 -0.001475 0.00254 0 0 0 0 1
2006 2 13 -0.010943 -0.004783 -0.005837 -0.00326 1 0 0 0 0
2006 2 14 0.00808 0.009485 0.006873 0.010033 0 1 0 0 0
2006 2 15 -0.00296 0.003464 0.004129 0.003504 0 0 1 0 0
2006 2 16 0.000742 0.007796 0.007215 0.007328 0 0 0 1 0
2006 2 17 -0.002472 -0.00057 0.001237 -0.00166 0 0 0 0 1
2006 2 21 -0.002602 -0.002568 -0.001776 -0.003271 0 1 0 0 0
2006 2 22 0.010559 0.006634 0.00483 0.007513 0 0 1 0 0
2006 2 23 -0.014136 -0.002802 -0.000399 -0.003775 0 0 0 1 0
2006 2 24 -0.001247 0.002338 0.003795 0.001274 0 0 0 0 1
2006 2 27 0.006617 0.003456 0.003158 0.003637 1 0 0 0 0
2006 2 28 -0.004837 -0.009848 -0.006854 -0.010401 0 1 0 0 0
2006 3 1 -0.004237 0.009408 0.009078 0.008261 0 0 1 0 0
2006 3 2 0.000501 -0.000443 0.000231 -0.001626 0 0 0 1 0
2006 3 3 0.00025 -0.001259 -0.001027 -0.001482 0 0 0 0 1
2006 3 6 5e-04 -0.007396 -0.005855 -0.006968 1 0 0 0 0
2006 3 7 0.003625 -0.005326 -0.009664 -0.001862 0 1 0 0 0
2006 3 8 0.010587 0.000698 -0.000948 0.00203 0 0 1 0 0
