hour min second price   volume
15 07 16    39.6100       200
15 07 16    39.6200       100
15 07 16    39.6200       100
15 07 17    39.6000       100
15 07 17    39.6000       100
15 07 17    39.6000       100
15 07 17    39.6000       900
15 07 17    39.6000       500
15 07 17    39.6000       400
15 07 18    39.6000       500
15 07 18    39.6000       600
15 07 18    39.6000       100
15 07 18    39.6000       200
15 07 18    39.6000       100
15 07 19    39.6000       100
15 07 19    39.6000       100
15 07 19    39.5900       500
15 07 20    39.6000       200
15 07 20    39.6000       100
15 07 23    39.5900       500
15 07 23    39.5900       200
15 07 23    39.5900       100
15 07 23    39.5900       200
15 07 26    39.6000       100
15 07 27    39.6000       400
15 07 27    39.6000       100
15 07 27    39.6000       100
15 07 27    39.6000       500
15 07 27    39.5900       100
15 07 28    39.5900       100
15 07 28    39.5800       100
15 07 28    39.5900       100
15 07 28    39.5900       100
15 07 28    39.5900       100
15 07 29    39.6000       100
15 07 29    39.5900       400
15 07 29    39.6000       400
15 07 30    39.5700       100
15 07 32    39.5900       100
15 07 35    39.5800       100
15 07 35    39.5800       200
15 07 35    39.5800       100
15 07 36    39.5700       100
15 07 37    39.5700       200
15 07 37    39.5700       300
15 07 37    39.5700       800
15 07 37    39.5800       100
15 07 37    39.5700       100
15 07 38    39.5600       100
15 07 38    39.5500       100
15 07 38    39.5500       100
15 07 38    39.5600       100
15 07 39    39.5400       100
15 07 39    39.5400       100
15 07 39    39.5400       100
15 07 39    39.5200       100
15 07 42    39.5200       100
15 07 42    39.5200       100
15 07 43    39.5300       100
15 07 43    39.5300       100
15 07 43    39.5300       100
15 07 43    39.5300       100
15 07 43    39.5300       200
15 07 43    39.5200       100
15 07 43    39.5200       100
15 07 43    39.5200       100
15 07 43    39.5200       100
15 07 43    39.5200       100
15 07 43    39.5100       100
15 07 43    39.5000       100
15 07 43    39.5000       100
15 07 43    39.5000       100
15 07 43    39.5100       131
15 07 43    39.5100       400
15 07 43    39.5200       100
15 07 43    39.5200       100
15 07 43    39.5200       100
15 07 44    39.5000       331
15 07 44    39.5000       369
15 07 44    39.5000       100
15 07 44    39.5000      1500
15 07 46    39.5000       100
15 07 46    39.4900       400
15 07 46    39.5000       600
15 07 46    39.5000       200
15 07 46    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       200
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 47    39.4900       100
15 07 48    39.4900       100
15 07 48    39.4900       100
15 07 48    39.4900       400
15 07 48    39.4900       400
15 07 48    39.4700       100
15 07 48    39.4794      1000
15 07 50    39.4600       100
15 07 50    39.4600       100
15 07 50    39.4600       100
15 07 50    39.4600       300
15 07 50    39.4500       100
15 07 51    39.4500       100
15 07 51    39.4500       100
15 07 51    39.4500       300
15 07 51    39.4500       100
15 07 51    39.4500       100
15 07 51    39.4400       100
15 07 51    39.4500       100
15 07 51    39.4500       100
15 07 51    39.4500       100
15 07 51    39.4500       100
15 07 51    39.4600       100
15 07 51    39.4500       100
15 07 52    39.4600       100
15 07 52    39.4600       100
15 07 52    39.4532       100
15 07 53    39.4500       100
15 07 53    39.4600       100
15 07 53    39.4600       500
15 07 54    39.4700       100
15 07 54    39.4600       100
15 07 54    39.4600       100
15 07 56    39.4600       309
15 07 56    39.4700       200
15 07 56    39.4700       300
15 07 57    39.4800       100
15 07 57    39.5000       100
15 07 57    39.5000       100
15 07 57    39.5000       100
15 07 57    39.5000       100
15 07 57    39.4900       100
15 07 58    39.5100       100
15 07 58    39.5100       100
15 07 58    39.5100       100
15 07 58    39.5200       100
15 07 58    39.5100       100
15 07 59    39.5300       100
15 07 59    39.5500       100
15 08 00    39.5400       100
15 08 00    39.5300       100
15 08 00    39.5300       100
15 08 00    39.5300       100
15 08 00    39.5500       100
15 08 01    39.5300       100
15 08 01    39.5300       200
15 08 02    39.5100       100
15 08 02    39.5300       100
15 08 02    39.5300       100
15 08 02    39.5400       100
15 08 02    39.5400       100
15 08 02    39.5400       100
15 08 02    39.5300       100
15 08 02    39.5500       100
15 08 02    39.5500       100
15 08 02    39.5100       100
15 08 02    39.5100       100
15 08 02    39.5500       100
15 08 02    39.5500       100
15 08 02    39.5500       200
15 08 03    39.5500       400
15 08 03    39.5500       100
15 08 03    39.5500       400
15 08 03    39.5500       400
15 08 03    39.5500       100
15 08 03    39.5600       100
15 08 03    39.5600       100
15 08 03    39.5500       100
15 08 03    39.5600       100
15 08 05    39.5600       100
15 08 05    39.5600       100
15 08 09    39.5500       100
15 08 09    39.5500       100
15 08 09    39.5500       400
15 08 09    39.5500       400
15 08 09    39.5400       100
15 08 11    39.5400       300
15 08 11    39.5400       100
15 08 13    39.5400       200
15 08 14    39.5500       100
15 08 15    39.5700       100
15 08 17    39.5900       100
15 08 17    39.5900       100
15 08 17    39.6000       100
15 08 17    39.6000       100
15 08 19    39.5900       100
15 08 19    39.5900       100
15 08 19    39.5600       100
15 08 19    39.5900       100
15 08 23    39.5600       100
15 08 23    39.5600       100
15 08 26    39.5900       100
15 08 30    39.5900       100
15 08 30    39.5900       100
15 08 30    39.5900       100
15 08 31    39.5600       100
15 08 37    39.5800       100
15 08 42    39.5832       500
15 08 46    39.5800       100
15 08 46    39.5800       100
15 08 46    39.5800       100
15 08 46    39.5800       100
15 08 46    39.5800       100
15 08 48    39.6000       200
15 08 50    39.6100       200
15 08 51    39.6200       100
15 08 59    39.6500       100
15 08 59    39.6400       100
15 09 01    39.6500       100
15 09 01    39.6500       100
15 09 01    39.6400       100
15 09 01    39.6400       100
15 09 01    39.6500       100
15 09 01    39.6400       100
15 09 01    39.6500       100
15 09 01    39.6400       800
15 09 01    39.6400       100
15 09 01    39.6300       100
15 09 01    39.6300       100
15 09 02    39.6300       100
15 09 02    39.6300       100
15 09 02    39.6200       100
15 09 02    39.6000       100
15 09 02    39.6000       100
15 09 02    39.6100       100
15 09 02    39.6100       100
15 09 02    39.6000       100
15 09 02    39.6000       100
15 09 02    39.6000       100
15 09 02    39.6000       100
15 09 03    39.6000       100
15 09 03    39.6000       100
15 09 04    39.6000       100
15 09 04    39.5900       100
15 09 04    39.6000       100
15 09 04    39.6000       100
15 09 04    39.6000       100
15 09 05    39.6000       100
15 09 05    39.6100       100
15 09 05    39.6100       100
15 09 05    39.6100       100
15 09 05    39.6100       100
15 09 05    39.6100       100
15 09 12    39.6000       300
15 09 13    39.6100       100
15 09 13    39.6000       100
15 09 13    39.6000       100
15 09 16    39.6200       200
15 09 16    39.6300       500
15 09 16    39.6300       100
15 09 16    39.6300       100
15 09 20    39.6200       100
15 09 23    39.6200       100
15 09 23    39.6200       100
15 09 26    39.6300       200
15 09 26    39.6300       100
15 09 26    39.6300       100
15 09 26    39.6300       100
15 09 36    39.6500       100
15 09 36    39.6500       100
15 09 39    39.6500       100
15 09 41    39.6700       100
15 09 42    39.6500       100
15 09 42    39.6500       300
15 09 43    39.6500       100
15 09 43    39.6500       100
15 09 43    39.6500       200
15 09 44    39.6440       200
15 09 47    39.6400       100
15 09 50    39.6700       100
15 09 52    39.7486       200
15 09 52    39.6600       100
15 09 52    39.6400       100
15 09 54    39.6500       100
15 09 54    39.6500       100
15 09 54    39.6500       100
15 09 54    39.6500       100
15 09 54    39.6500       100
15 09 54    39.6500       100
15 09 54    39.6500       200
15 09 56    39.6400       100
15 09 56    39.6400       100
15 09 56    39.6400       200
15 09 58    39.6360       690
15 10 00    39.6200       100
15 10 01    39.6060       100
15 10 02    39.6100       100
15 10 02    39.5900       100
15 10 02    39.6000       100
15 10 03    39.6100       100
15 10 05    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.5900       100
15 10 06    39.6100       100
15 10 06    39.6000       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.5900       100
15 10 06    39.6100       200
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.6100       100
15 10 06    39.5900       100
15 10 07    39.5800       100
15 10 07    39.5800       100
15 10 08    39.5900       100
15 10 09    39.5900       100
15 10 09    39.5900       100
15 10 09    39.5900       200
15 10 09    39.5900       100
15 10 09    39.5900       100
15 10 09    39.5900       700
15 10 11    39.5800       100
15 10 11    39.5800       100
15 10 13    39.5700       100
15 10 15    39.5800       100
15 10 17    39.6000       100
15 10 17    39.6000       200
15 10 17    39.6000       100
15 10 18    39.6100       100
15 10 18    39.6152       123
15 10 19    39.6200       100
15 10 19    39.6200       100
15 10 20    39.6500       100
15 10 20    39.6500       100
15 10 21    39.6500       100
15 10 21    39.6500       100
15 10 21    39.6500       100
15 10 22    39.6600       100
15 10 22    39.6600       100
15 10 22    39.6600       100
15 10 24    39.6690       100
15 10 25    39.6400       100
15 10 26    39.6300       100
15 10 26    39.6200       100
15 10 31    39.6000       100
15 10 31    39.5800       100
15 10 31    39.5900       100
15 10 31    39.5800       100
15 10 31    39.5700       100
15 10 31    39.5800       100
15 10 31    39.5900       100
15 10 31    39.5900       100
15 10 31    39.5900       100
15 10 31    39.5900       100
15 10 31    39.6300       100
15 10 31    39.6300       100
15 10 31    39.5800       420
15 10 31    39.5800       200
15 10 31    39.5800       100
15 10 31    39.6100       200
15 10 31    39.6200       300
15 10 31    39.6200       100
15 10 31    39.6300       100
15 10 31    39.6300       100
15 10 31    39.6300       100
15 10 31    39.6400       200
15 10 31    39.6400       100
15 10 31    39.6400       100
15 10 31    39.5800       100
15 10 31    39.5800       159
15 10 31    39.5900       100
15 10 31    39.5900       100
15 10 31    39.5900       100
15 10 31    39.6000       100
15 10 31    39.6000       100
15 10 31    39.6400       200
15 10 31    39.6400       200
15 10 31    39.5900       300
15 10 31    39.5800      1400
15 10 31    39.5800      1400
15 10 31    39.5800      1400
15 10 31    39.6000       500
15 10 31    39.6000       400
15 10 31    39.6000       459
15 10 31    39.6200       100
15 10 31    39.6300       100
15 10 31    39.6300       100
15 10 31    39.6300       100
15 10 31    39.6400       100
15 10 31    39.6400       100
15 10 31    39.6400       100
15 10 31    39.6500       100
15 10 31    39.6500       100
15 10 31    39.6000       200
15 10 31    39.6200       100
15 10 31    39.6300       300
15 10 31    39.6400       400
15 10 31    39.6500       800
15 10 31    39.6500       100
15 10 31    39.6600       100
15 10 31    39.6600       100
15 10 31    39.6500       300
15 10 31    39.6500       300
15 10 31    39.6500       300
15 10 31    39.6500       400
15 10 31    39.6500       200
15 10 31    39.6500       700
15 10 31    39.6500       200
15 10 31    39.6500       400
15 10 31    39.6500       100
15 10 31    39.6500       300
15 10 31    39.6500       100
15 10 31    39.6500       400
15 10 31    39.6500       100
15 10 31    39.6500       800
15 10 31    39.6500       200
15 10 32    39.6500       100
15 10 32    39.6500       100
15 10 32    39.6500       100
15 10 32    39.6500       100
15 10 32    39.6500       200
15 10 32    39.6500       100
15 10 32    39.6500      2700
15 10 32    39.6400       100
15 10 32    39.6100       100
15 10 32    39.6100       132
15 10 32    39.6100       100
15 10 32    39.6200       100
15 10 32    39.6100       100
15 10 32    39.6000       100
15 10 32    39.6500       100
15 10 32    39.6500       100
15 10 32    39.6000       400
15 10 32    39.6000       700
15 10 33    39.6300       100
15 10 34    39.6300       100
15 10 39    39.6000       100
15 10 39    39.6000       100
15 10 39    39.5900       100
15 10 39    39.5900       100
15 10 42    39.6200       100
15 10 42    39.6200       100
15 10 42    39.6200       100
15 10 42    39.6000       100
15 10 44    39.6100       100
15 10 45    39.6000       300
15 10 46    39.6200       100
15 10 46    39.6200       100
15 10 48    39.6200       200
15 10 48    39.6100       100
15 10 48    39.6100       100
15 10 48    39.6300       100
15 10 49    39.6300       300
15 10 49    39.6300       300
15 10 49    39.6300       100
15 10 49    39.6300       100
15 10 49    39.6300       100
15 10 49    39.6300       100
15 10 49    39.6300       100
15 10 49    39.6300       259
15 10 49    39.6300       200
15 10 49    39.6300       100
15 10 49    39.6300       500
15 10 49    39.6400       100
15 10 50    39.6600       100
15 10 50    39.6600       100
15 10 50    39.6500       100
15 11 05    39.6600       100
15 11 05    39.6600       100
15 11 05    39.6600       100
15 11 05    39.6600       100
15 11 05    39.6500       400
15 11 07    39.6400       100
15 11 10    39.6300       100
15 11 10    39.6300       100
15 11 11    39.6300       100
15 11 22    39.6380       500
15 11 22    39.6346       200
15 11 24    39.6200       100
15 11 24    39.6100       100
15 11 24    39.6100       100
15 11 27    39.5900       100
15 11 27    39.5800       100
15 11 30    39.5500       100
15 11 30    39.5500       100
15 11 30    39.5500       100
15 11 31    39.5700       100
15 11 31    39.5700       100
15 11 31    39.5500       100
15 11 31    39.5400       200
15 11 33    39.5700       100
15 11 34    39.5700       200
15 11 35    39.5700       200
15 11 35    39.5800       100
15 11 36    39.5900       100
15 11 36    39.5900       100
15 11 36    39.5900       100
15 11 36    39.5900       100
15 11 36    39.5900       100
15 11 36    39.5950       100
15 11 37    39.5950       100
15 11 37    39.6000       100
15 11 37    39.5900       200
15 11 41    39.6000       100
15 11 41    39.6000       100
15 11 41    39.6000       100
15 11 41    39.6000       100
15 11 41    39.6200       200
15 11 41    39.5900       300
15 11 41    39.5900       300
15 11 42    39.5800       100
15 11 42    39.5800       100
15 11 43    39.5600       100
15 11 43    39.5500       100
15 11 44    39.5700       200
15 11 47    39.5700       100
15 11 47    39.5700       100
15 11 47    39.5700       300
15 11 48    39.5800       100
15 11 48    39.5800       100
15 11 49    39.5700       100
15 11 50    39.5800       100
15 11 50    39.5800       100
15 11 50    39.5800       400
15 11 55    39.5700       100
15 11 55    39.6200       100
15 11 56    39.5900       100
15 11 56    39.6000       100
15 11 57    39.6100       100
15 11 57    39.6400       100
15 11 57    39.6400       100
15 11 58    39.6600       100
15 11 58    39.6600       100
15 11 58    39.6600       100
15 11 58    39.6600       100
15 11 59    39.6600       100
15 12 00    39.6800       100
15 12 02    39.6700       100
15 12 02    39.6600       100
15 12 02    39.6600       100
15 12 02    39.6600       200
15 12 02    39.6500       117
15 12 02    39.6600       400
15 12 02    39.6685       221
15 12 11    39.6600       100
15 12 14    39.6900       100
15 12 16    39.7100       100
15 12 16    39.7200       100
15 12 17    39.7500       100
15 12 18    39.7600       100
15 12 18    39.7300       100
15 12 19    39.7400       400
15 12 20    39.7500       100
15 12 20    39.7500       100
15 12 21    39.7600       700
15 12 21    39.7600       600
15 12 23    39.7700       300
15 12 23    39.7554       200
15 12 24    39.7800       100
15 12 28    39.7600       100
15 12 28    39.7600       100
15 12 28    39.7600       100
15 12 28    39.7600       100
15 12 28    39.7600       180
15 12 28    39.7600       120
15 12 28    39.7700       100
15 12 28    39.7700       200
15 12 28    39.7600       100
15 12 28    39.7500       100
15 12 28    39.7600       100
15 12 28    39.7500       100
15 12 28    39.7400       100
15 12 28    39.7700       500
15 12 29    39.7600       100
15 12 29    39.7600       100
15 12 29    39.7500       100
15 12 29    39.7500       100
15 12 29    39.7300       100
15 12 29    39.7500       100
15 12 29    39.7500       100
15 12 29    39.7500       100
15 12 29    39.7500       100
15 12 29    39.7400       100
15 12 29    39.7400       100
15 12 29    39.7400       100
15 12 29    39.7500       100
15 12 30    39.7400       100
15 12 30    39.7400       100
15 12 30    39.7400       100
15 12 30    39.7300       100
15 12 30    39.7300       100
15 12 30    39.7400       100
15 12 30    39.7400       100
15 12 30    39.7300       100
15 12 30    39.7200       300
15 12 31    39.7200       100
15 12 31    39.7200       196
15 12 31    39.7200       104
15 12 31    39.7350       400
15 12 31    39.7400       100
15 12 31    39.7400       100
15 12 31    39.7400       100
15 12 31    39.7500       100
15 12 31    39.7500       100
15 12 31    39.7500       100
15 12 31    39.7500       100
15 12 31    39.7700       100
15 12 31    39.7700       100
15 12 31    39.7700       100
15 12 31    39.7700       100
15 12 31    39.7700       300
15 12 31    39.7400       100
15 12 31    39.7700       100
15 12 31    39.7700       100
15 12 31    39.7400       100
15 12 32    39.7400       200
15 12 33    39.7600       100
15 12 33    39.7600       100
15 12 33    39.7600       100
15 12 34    39.7500       100
15 12 34    39.7500       100
15 12 35    39.7400       100
15 12 35    39.7500       100
15 12 35    39.7500       100
15 12 35    39.7300       100
15 12 37    39.7450       100
15 12 37    39.7450       110
15 12 37    39.7300       100
15 12 37    39.7324      1400
15 12 38    39.7324       400
15 12 38    39.7324       100
15 12 38    39.7519       458
15 12 39    39.7500       200
15 12 41    39.7600       100
15 12 42    39.7600       200
15 12 47    39.7600       100
15 12 47    39.7600       100
15 12 47    39.7600       100
15 12 47    39.7600       100
15 12 48    39.7500       100
15 12 48    39.7400       100
15 12 50    39.7700       100
15 12 50    39.7700       100
15 12 51    39.7700       100
15 12 53    39.7600       100
15 12 53    39.7600       300
15 12 53    39.7600       200
15 12 53    39.7600       100
15 12 53    39.7600       100
15 12 53    39.7600       100
15 12 53    39.7566       200
15 12 54    39.7700       100
15 12 55    39.7400       100
15 12 55    39.7400       100
15 12 56    39.7700       100
15 12 58    39.7400       100
15 12 58    39.7400       100
15 12 58    39.7300       100
15 12 58    39.7200       100
15 12 58    39.7100       100
15 12 59    39.7100       100
15 12 59    39.7100       100
15 12 59    39.7200       100
15 13 00    39.6800       100
15 13 00    39.6700       100
15 13 00    39.6700       100
15 13 01    39.6700       100
15 13 01    39.6800       100
15 13 01    39.6500       100
15 13 01    39.6800       200
15 13 01    39.6600       100
15 13 01    39.6800       100
15 13 01    39.6800       100
15 13 01    39.6600       100
15 13 02    39.6500       100
15 13 02    39.6500       200
15 13 02    39.6500       100
15 13 03    39.6800       100
15 13 03    39.6800       100
15 13 03    39.6800       100
15 13 04    39.6900       100
15 13 04    39.6900       283
15 13 04    39.6900       100
15 13 04    39.6800       100
15 13 04    39.7000       100
15 13 04    39.7000       100
15 13 07    39.7100       100
15 13 07    39.7100       200
15 13 15    39.7000       100
15 13 15    39.7000       100
15 13 15    39.7200       100
15 13 17    39.7100       100
15 13 18    39.7100       100
15 13 18    39.7100       100
15 13 18    39.7200       100
15 13 18    39.7200       300
15 13 18    39.7100       100
15 13 18    39.7100       100
15 13 18    39.7100       100
15 13 18    39.7200       100
15 13 18    39.7200       100
15 13 18    39.7200       100
15 13 18    39.7200       100
15 13 18    39.7200       100
15 13 18    39.7200       100
15 13 18    39.7200       283
15 13 18    39.7200       223
15 13 18    39.7000       100
15 13 18    39.7000       100
15 13 18    39.7000       300
15 13 18    39.7000       100
15 13 18    39.7000       100
15 13 18    39.7000       100
15 13 18    39.6900       100
15 13 18    39.6900       100
15 13 19    39.6800       100
15 13 19    39.6800       100
15 13 20    39.6900       100
15 13 20    39.7000       100
15 13 20    39.7000       300
15 13 20    39.7000       300
15 13 22    39.6900       200
15 13 22    39.7100       100
15 13 23    39.7100       100
15 13 31    39.7100       400
15 13 31    39.7100       400
15 13 31    39.7200       100
15 13 31    39.7200       100
15 13 31    39.7200       100
15 13 31    39.7200       100
15 13 31    39.7300       100
15 13 31    39.7300       100
15 13 32    39.7300       100
15 13 32    39.7400       100
15 13 32    39.7400       200
15 13 33    39.7400       100
15 13 34    39.7400       100
15 13 35    39.7400       100
15 13 35    39.7400       100
15 13 38    39.7460       100
15 13 39    39.7600       100
15 13 39    39.7500       100
15 13 39    39.7600       100
15 13 39    39.7400       100
15 13 40    39.7300       100
15 13 41    39.7100       100
15 13 41    39.7100       100
15 13 42    39.7300       100
15 13 42    39.7300       100
15 13 46    39.7400       300
15 13 55    39.7500       110
15 13 56    39.7500       100
15 13 57    39.7700       100
15 13 57    39.7800       100
15 13 59    39.7500       100
15 13 59    39.7600       100
15 13 59    39.7500       100
15 14 02    39.7500       100
15 14 02    39.7500       100
15 14 02    39.7400       100
15 14 02    39.7400       100
15 14 03    39.7300       100
15 14 03    39.7450       100
15 14 03    39.7317       300
15 14 03    39.7300       100
15 14 03    39.7300       100
15 14 03    39.7300       100
15 14 04    39.7300       100
15 14 04    39.7300       100
15 14 04    39.7300       100
15 14 04    39.7300       100
15 14 04    39.7200       300
15 14 04    39.7200       100
15 14 04    39.7200       100
15 14 04    39.7200       100
15 14 04    39.7200       100
15 14 04    39.7200       100
15 14 05    39.7200       100
15 14 05    39.7200       100
15 14 05    39.7200       100
15 14 06    39.7300       100
15 14 07    39.7300       100
15 14 09    39.7300       100
15 14 09    39.7300       100
15 14 10    39.7300       100
15 14 10    39.7300       200
15 14 10    39.7400       100
15 14 10    39.7400       100
15 14 10    39.7400       100
15 14 10    39.7400       300
15 14 10    39.7400       200
15 14 10    39.7400       500
15 14 10    39.7400       600
15 14 11    39.7100       100
15 14 12    39.7300       300
15 14 14    39.7300       200
15 14 26    39.7100       100
15 14 26    39.7100       100
15 14 26    39.7100       200
15 14 27    39.6900       200
15 14 27    39.6800       100
15 14 29    39.7090       300
15 14 31    39.6800       100
15 14 31    39.6800       100
15 14 32    39.6900       200
15 14 34    39.6800       100
15 14 34    39.6800       200
15 14 34    39.6800       100
15 14 35    39.6800       100
15 14 36    39.6800      1700
15 14 36    39.6800       600
15 14 36    39.6800       100
15 14 37    39.6800       160
15 14 37    39.6800       100
15 14 37    39.6800       100
15 14 37    39.6600       100
15 14 37    39.6800       100
15 14 37    39.6700       100
15 14 37    39.6600       100
15 14 38    39.6600       100
15 14 38    39.6500       200
15 14 41    39.6300       100
15 14 41    39.6500       100
15 14 42    39.6500       100
15 14 42    39.6500       200
15 14 43    39.6600       100
15 14 43    39.6700       100
15 14 43    39.6700       300
15 14 44    39.6900       100
15 14 44    39.6900       300
15 14 46    39.7000       100
15 14 47    39.6900       100
15 14 47    39.6900       100
15 14 47    39.6900       100
15 14 47    39.6800       100
15 14 53    39.6900       100
15 15 04    39.7000       100
15 15 04    39.7000       100
15 15 04    39.6900       100
15 15 04    39.6900       100
15 15 04    39.6900       200
15 15 04    39.6900       100
15 15 04    39.6900       100
15 15 04    39.6800       100
15 15 04    39.6700       800
15 15 11    39.6800       100
15 15 12    39.7100       300
15 15 14    39.7100       100
15 15 15    39.7100       500
15 15 15    39.7100       100
15 15 15    39.7100       100
15 15 16    39.7200       100
15 15 16    39.7300       100
15 15 18    39.7346       400
15 15 18    39.7500       100
15 15 18    39.7500       100
15 15 18    39.7500       100
15 15 18    39.7500       100
15 15 18    39.7500       100
15 15 18    39.7500       100
15 15 19    39.7700       100
15 15 19    39.7700       100
15 15 20    39.7900       600
15 15 20    39.7900       100
15 15 20    39.7900       100
15 15 20    39.7900       100
15 15 20    39.7900       100
15 15 20    39.7900       100
15 15 20    39.7900       400
15 15 23    39.7700       100
15 15 23    39.7700       100
15 15 23    39.7700       100
15 15 23    39.7700       200
15 15 23    39.7700       100
15 15 23    39.7700       300
15 15 23    39.7700       100
15 15 23    39.7700       100
15 15 23    39.7700       200
15 15 24    39.7600       100
15 15 24    39.7600       100
15 15 25    39.7700       100
15 15 25    39.7500       100
15 15 25    39.7300       100
15 15 26    39.7300       100
15 15 26    39.7300       100
15 15 26    39.7400       300
15 15 27    39.7400       100
15 15 27    39.7500       100
15 15 27    39.7500       100
15 15 27    39.7500       100
15 15 27    39.7600       100
15 15 28    39.7700       300
15 15 28    39.7800       100
15 15 31    39.7588       142
15 15 33    39.7900       100
15 15 34    39.7900       100
15 15 34    39.8000       100
15 15 34    39.8000       200
15 15 34    39.7900       100
15 15 34    39.7900       100
15 15 34    39.7900       100
15 15 34    39.8100       100
15 15 34    39.8000       300
15 15 34    39.8000       100
15 15 34    39.8000       100
15 15 34    39.7900       100
15 15 34    39.7900       100
15 15 34    39.8000       100
15 15 34    39.8000       100
15 15 34    39.7900       100
15 15 34    39.8000       100
15 15 34    39.7800       100
15 15 34    39.7800       100
15 15 35    39.8000       100
15 15 35    39.7900       100
15 15 35    39.7900       100
15 15 35    39.8000       100
15 15 35    39.8000       100
15 15 37    39.8100       100
15 15 38    39.8100       100
15 15 41    39.8200       100
15 15 42    39.8200       158
15 15 43    39.7900       200
15 15 44    39.8200       100
15 15 47    39.8200       100
15 15 47    39.8200       100
15 15 49    39.8000       100
15 15 50    39.8100       100
15 15 50    39.8100       100
15 15 51    39.8100       100
15 15 51    39.8300       100
15 15 54    39.8300       100
15 15 54    39.8300       100
15 15 54    39.8300       100
15 15 54    39.8400       100
15 15 55    39.8500       100
15 15 55    39.8500       100
15 15 55    39.8600       100
15 15 56    39.8600       100
15 15 59    39.8600       100
15 15 59    39.8700       100
15 16 00    39.8700       100
15 16 00    39.8700       200
15 16 00    39.8900       100
15 16 02    39.8600       100
15 16 02    39.8600       100
15 16 02    39.8600       100
15 16 05    39.8700       100
15 16 06    39.8800       100
15 16 06    39.8646       100
15 16 06    39.8700       100
15 16 07    39.8700       100
15 16 11    39.8600       100
15 16 11    39.8600       200
15 16 15    39.8800       100
15 16 18    39.8900       100
15 16 18    39.8800       100
15 16 18    39.8600       100
15 16 20    39.8500       300
15 16 20    39.8400       100
15 16 21    39.8400       200
15 16 21    39.8400       100
15 16 21    39.8400       100
15 16 22    39.8400       100
15 16 22    39.8400       300
15 16 22    39.8400       100
15 16 23    39.8500       200
15 16 24    39.8500       100
15 16 24    39.8500       100
15 16 26    39.8500       100
15 16 26    39.8500       300
15 16 31    39.8450       100
15 16 32    39.8212       555
15 16 33    39.8203       200
15 16 34    39.8360       455
15 16 37    39.8300       100
15 16 37    39.8300       400
15 16 37    39.8300       100
15 16 37    39.8300       100
15 16 39    39.8200       100
15 16 43    39.8300       230
15 16 46    39.8400       100
15 16 46    39.8400       100
15 16 46    39.8400       100
15 16 46    39.8400       119
15 16 46    39.8400       100
15 16 47    39.8400       100
15 16 47    39.8400       100
15 16 49    39.8300       100
15 16 53    39.8400       100
15 16 53    39.8400       100
15 16 53    39.8400       200
15 16 53    39.8400       160
15 16 53    39.8400       200
15 16 53    39.8500       100
15 16 53    39.8400       100
15 16 53    39.8500       100
15 16 53    39.8400       100
15 16 54    39.8500       100
15 16 54    39.8500       100
15 16 54    39.8500       100
15 16 55    39.8400       100
15 16 55    39.8400       100
15 16 55    39.8500       200
15 16 55    39.8500       100
15 16 55    39.8500       100
15 16 56    39.8400       100
15 16 56    39.8400       100
15 16 57    39.8500       100
15 16 59    39.8400       100
15 16 59    39.8400       200
15 16 59    39.8400       100
15 16 59    39.8400       100
15 16 59    39.8400       240
15 17 00    39.8400       300
15 17 00    39.8500       200
15 17 00    39.8500       500
15 17 00    39.8600       100
15 17 00    39.8600       200
15 17 00    39.8500       200
15 17 03    39.8615       500
15 17 06    39.8900       100
15 17 06    39.8800       200
15 17 06    39.8800       100
15 17 06    39.8900       100
15 17 06    39.8900       100
15 17 06    39.9100       100
15 17 07    39.9200       100
15 17 07    39.9200       100
15 17 07    39.9200       100
15 17 08    39.9300       200
15 17 08    39.9500       100
15 17 08    39.9500       100
15 17 08    39.9500       100
15 17 08    39.9500       100
15 17 09    39.9500       159
15 17 09    39.9500       700
15 17 09    39.9600       300
15 17 09    39.9700       100
15 17 09    39.9600       100
15 17 10    39.9700       100
15 17 10    39.9700       700
15 17 10    39.9800       200
15 17 11    39.9600       200
15 17 13    39.9800       200
15 17 14    39.9800       100
15 17 14    39.9800       100
15 17 14    39.9800       100
15 17 14    39.9700       100
15 17 14    39.9800       100
15 17 15    39.9800       200
15 17 15    39.9800       500
15 17 15    39.9800       420
15 17 15    39.9800       100
15 17 15    39.9800      3880
15 17 15    39.9800       100
15 17 15    39.9800       100
15 17 15    39.9800       100
15 17 15    39.9800       100
15 17 15    39.9800       800
15 17 15    39.9800       500
15 17 15    39.9800       100
15 17 15    39.9800       100
15 17 15    39.9800       100
15 17 15    39.9800      1000
15 17 15    39.9800       100
15 17 15    39.9800      1000
15 17 15    39.9800       200
15 17 15    39.9800      1700
15 17 15    39.9800      4300
15 17 15    39.9800       300
