date            hpq           vw            eq            sp
20060403       0.019149      0.000839     -0.003301      0.002301
20060404       0.004772      0.005587      0.001820      0.006257
20060405       0.019887      0.004913      0.004061      0.004311
20060406      -0.007567     -0.000810      0.000668     -0.001921
20060407      -0.021408     -0.009975     -0.006865     -0.010343
20060410      -0.008091      0.000100     -0.002359      0.000849
20060411      -0.016918     -0.008221     -0.009436     -0.007736
20060412      -0.006454      0.001738      0.003323      0.001205
20060413       0.008970      0.001238      0.002793      0.000776
20060417      -0.018087     -0.001484     -0.000952     -0.002940
20060418       0.045270      0.017355      0.013804      0.017365
20060419      -0.014636      0.004281      0.007729      0.001744
20060420       0.024856     -0.000838     -0.001576      0.001168
20060421      -0.025141      0.000199      0.001179     -0.000137
20060424      -0.001820     -0.002944     -0.003093     -0.002417
20060425       0.003343     -0.004009     -0.001073     -0.004870
20060426      -0.006362      0.002148      0.002286      0.002819
20060427       0.014024      0.001835     -0.001693      0.003302
20060428      -0.023752      0.001321      0.003112      0.000680
20060501       0.005236     -0.003289     -0.002543     -0.004135
20060502      -0.009804      0.006061      0.004141      0.006145
20060503       0.016089     -0.003149     -0.000194     -0.004082
20060504       0.013703      0.003974      0.005051      0.003364
20060505       0.017423      0.010551      0.007469      0.010295
20060508      -0.002362     -0.000120      0.000493     -0.000830
20060509      -0.019828      0.000872     -0.000098      0.000362
20060510      -0.001208     -0.001473     -0.003476     -0.001728
20060511      -0.016626     -0.013544     -0.015037     -0.012798
20060512      -0.012296     -0.012841     -0.013372     -0.011241
20060515      -0.015562     -0.001097     -0.008796      0.002525
20060516      -0.016440     -0.001040      0.000425     -0.001869
20060517       0.033751     -0.017063     -0.012949     -0.016841
20060518       0.009950     -0.007176     -0.005546     -0.006699
20060519      -0.014163      0.004174      0.001926      0.004137
20060522       0.004997     -0.006264     -0.010913     -0.003915
20060523      -0.002175     -0.003456     -0.000283     -0.004350
20060524       0.008097     -0.000252     -0.004124      0.001584
20060525      -0.003089      0.013927      0.012591      0.011370
20060526       0.008367      0.006304      0.006531      0.005719
20060530      -0.019053     -0.015236     -0.012834     -0.015873
20060531       0.014411      0.009337      0.008142      0.008136
20060601       0.001544      0.012595      0.012274      0.012298
20060602      -0.000925      0.002577      0.004368      0.001952
20060605      -0.025000     -0.018887     -0.016456     -0.017800
20060606      -0.021842     -0.003569     -0.006251     -0.001138
20060607       0.000971     -0.006568     -0.003705     -0.006092
20060608      -0.028128     -0.001113     -0.006294      0.001417
20060609      -0.003992     -0.003274     -0.001845     -0.004476
20060612       0.000334     -0.014857     -0.018162     -0.012697
20060613      -0.002678     -0.013071     -0.016905     -0.010280
20060614       0.011749      0.005106      0.003099      0.005189
20060615       0.057731      0.023861      0.024527      0.021235
20060616       0.036387     -0.004455     -0.005197     -0.003678
20060619       0.016041     -0.010170     -0.010747     -0.009109
20060620      -0.021150     -0.000528     -0.001029     -0.000016
20060621       0.026780      0.011797      0.011314      0.009741
20060622      -0.022822     -0.004869     -0.002930     -0.005271
20060623      -0.009403      0.000928      0.002364     -0.000883
20060626      -0.005205      0.005546      0.004750      0.004869
20060627      -0.016928     -0.009674     -0.010090     -0.009084
20060628      -0.010958      0.004941      0.002067      0.005487
20060629       0.013928      0.023607      0.022212      0.021565
20060630      -0.010927      0.001029      0.007866     -0.002098
20060703       0.026199      0.007914      0.006228      0.007865
20060705       0.007998     -0.008497     -0.007898     -0.007249
20060706       0.010070      0.002208      0.002146      0.002494
20060707      -0.007553     -0.007515     -0.008852     -0.006750
20060710      -0.028006      0.000433     -0.002165      0.001470
20060711       0.019104      0.004157      0.003274      0.004087
20060712      -0.026736     -0.010939     -0.009815     -0.010939
20060713      -0.014209     -0.014159     -0.014859     -0.012959
20060714      -0.014734     -0.005293     -0.006874     -0.004902
20060717       0.014304     -0.003583     -0.006949     -0.001383
20060718      -0.008013      0.001624      0.000128      0.001920
20060719       0.042003      0.019863      0.019069      0.018555
20060720      -0.013954     -0.011006     -0.013450     -0.008477
20060721      -0.040252     -0.008941     -0.010797     -0.007077
20060724       0.018021      0.017726      0.015031      0.016625
20060725       0.008368      0.007586      0.006168      0.006321
20060726       0.013406      0.000340      0.000631     -0.000378
20060727       0.013858     -0.005470     -0.005405     -0.004100
20060728      -0.002485      0.013056      0.011775      0.012152
20060731      -0.006229     -0.000509      0.002385     -0.001478
20060801      -0.007521     -0.005262     -0.007649     -0.004496
20060802       0.026208      0.006706      0.006910      0.006004
20060803       0.002769      0.002357      0.003795      0.001345
20060804      -0.004603     -0.001163     -0.001962     -0.000711
20060807       0.009248     -0.002993     -0.004323     -0.002806
20060808       0.004581     -0.003913     -0.006162     -0.003363
20060809       0.005169     -0.004149     -0.005274     -0.004349
20060810      -0.001512      0.003932      0.002527      0.004629
20060811       0.001212     -0.004548     -0.006278     -0.003986
20060814       0.007262      0.000688      0.000248      0.001160
20060815       0.021027      0.014943      0.012931      0.013696
20060816       0.012945      0.009387      0.010015      0.007662
20060817       0.020912      0.001453      0.003186      0.001582
20060818       0.010526      0.002961      0.002895      0.003715
20060821      -0.017737     -0.003122     -0.003444     -0.003670
20060822       0.003726      0.001252      0.002707      0.001002
20060823       0.006853     -0.005151     -0.006051     -0.004489
20060824       0.003403      0.001262      0.000683      0.002374
20060825      -0.004240     -0.000292      0.001537     -0.000748
20060828       0.001419      0.005571      0.005286      0.005166
20060829       0.013605      0.003019      0.006985      0.001920
20060830       0.006711      0.001340      0.005213     -0.000008
20060831       0.015556      0.000881      0.003195     -0.000345
20060901      -0.000821      0.005059      0.003605      0.005515
20060905      -0.001916      0.002575      0.004357      0.001709
20060906      -0.017005     -0.011474     -0.012591     -0.009891
20060907      -0.011719     -0.005382     -0.005246     -0.004799
20060908       0.021174      0.002435      0.001331      0.003787
20060911       0.007465     -0.001582     -0.004000      0.000477
20060912       0.015401      0.011404      0.011921      0.010442
20060913      -0.014897      0.005103      0.006681      0.003777
20060914      -0.003299     -0.002192     -0.001949     -0.001358
20060915      -0.001931      0.002150      0.001521      0.002727
20060918       0.006081      0.001530      0.001509      0.000993
20060919      -0.001374     -0.003261     -0.003669     -0.002172
20060920       0.011829      0.005187      0.004919      0.005211
20060921      -0.051930     -0.004416     -0.003877     -0.005395
20060922       0.006883     -0.003771     -0.005443     -0.002466
20060925       0.017089      0.007916      0.004614      0.008815
20060926      -0.000280      0.007255      0.003902      0.007517
20060927      -0.008684      0.002106      0.003662      0.000187
20060928       0.016389      0.001857      0.001185      0.001915
20060929       0.020017     -0.002989     -0.001988     -0.002464
20061002       0.026438     -0.003891     -0.005567     -0.003391
20061003      -0.006373     -0.000399     -0.003138      0.002096
20061004       0.016034      0.012361      0.010933      0.012075
20061005      -0.004734      0.005076      0.008537      0.002222
20061006      -0.003171     -0.003106     -0.001437     -0.002690
20061009       0.007423      0.002161      0.003741      0.000800
20061010      -0.001842      0.002253      0.002752      0.002043
20061011      -0.001582     -0.003594     -0.002518     -0.002564
20061012       0.014523      0.010568      0.012687      0.009541
20061013       0.011452      0.003331      0.005378      0.002047
20061016      -0.002573      0.004342      0.007505      0.002512
20061017       0.007740     -0.004602     -0.004044     -0.003652
20061018      -0.001280      0.001021      0.000542      0.001400
20061019       0.014099      0.002380      0.004943      0.000732
20061020      -0.004550     -0.000413     -0.002810      0.001200
20061023       0.012443      0.005418      0.001189      0.006152
20061024      -0.010785      0.000814      0.000216      0.000261
20061025      -0.006846      0.004353      0.004215      0.003514
20061026       0.000000      0.006475      0.006899      0.004963
20061027      -0.018126     -0.008192     -0.005532     -0.008452
20061030       0.011960      0.000317      0.001258      0.000428
20061031      -0.004625      0.000043      0.000667      0.000007
20061101      -0.004905     -0.008972     -0.010012     -0.007352
20061102       0.001038     -0.000132     -0.002880     -0.000344
20061103      -0.009588     -0.000316      0.002801     -0.002223
20061106       0.013344      0.011518      0.009346      0.011346
20061107      -0.000775      0.001817      0.001242      0.002218
20061108       0.004651      0.003352      0.003912      0.002083
20061109       0.017490     -0.004642     -0.003967     -0.005333
20061110       0.010870      0.002151      0.003704      0.001865
20061113       0.005751      0.002275      0.003078      0.002549
20061114       0.011188      0.006930      0.008021      0.006356
20061115      -0.021638      0.003998      0.005557      0.002405
20061116       0.008545      0.001137      0.000202      0.002284
20061117      -0.008971      0.000208     -0.000972      0.001029
20061120      -0.001509      0.000485      0.001420     -0.000500
20061121       0.007051      0.003137      0.003122      0.001649
20061122      -0.006752      0.003000      0.003234      0.002338
20061124      -0.004028     -0.001903      0.001675     -0.003656
20061127      -0.023256     -0.014721     -0.014140     -0.013598
20061128       0.005952      0.003037      0.002722      0.003488
20061129       0.013378      0.009654      0.009698      0.009202
20061130       0.001777      0.001696      0.004416      0.000822
20061201      -0.000507     -0.002833     -0.002648     -0.002799
20061204       0.010649      0.009984      0.009363      0.008885
20061205       0.001254      0.003871      0.003594      0.004002
20061206       0.005763     -0.001085      0.000119     -0.001315
20061207      -0.006976     -0.003424     -0.001336     -0.003971
20061208      -0.005519      0.001164      0.000450      0.001812
20061211       0.011352      0.001977      0.000918      0.002270
20061212      -0.004499     -0.002012     -0.003546     -0.001047
20061213      -0.004017      0.001176      0.000320      0.001169
20061214       0.006050      0.007674      0.004449      0.008689
20061215       0.000752      0.000012     -0.000516      0.001122
20061218       0.002253     -0.004988     -0.007115     -0.003230
20061219       0.009993      0.001878     -0.000107      0.002158
20061220       0.022508     -0.000641      0.002305     -0.001417
20061221      -0.013062     -0.003822     -0.001303     -0.003674
20061222      -0.004167     -0.004548     -0.000592     -0.005316
20061226       0.007384      0.004329      0.004140      0.004352
20061227       0.016369      0.007789      0.008718      0.007015
20061228      -0.005769     -0.001034     -0.000479     -0.001479
20061229      -0.004110     -0.004519     -0.001187     -0.004513
20070103       0.010439     -0.001349     -0.000143     -0.001199
20070104       0.001442      0.000605      0.000588      0.001228
20070105       0.012476     -0.007231     -0.009794     -0.006085
20070108      -0.005450      0.002559      0.001731      0.002220
20070109       0.005480     -0.000023      0.000276     -0.000517
20070110       0.000000      0.002087      0.001356      0.001940
20070111       0.010427      0.007300      0.007750      0.006340
20070112       0.020872      0.006138      0.006830      0.004853
20070116      -0.007581      0.000342      0.000576      0.000818
20070117      -0.016435     -0.000604     -0.000131     -0.000894
20070118      -0.003530     -0.004774     -0.007334     -0.002971
20070119      -0.008030      0.004354      0.005296      0.002895
20070122       0.000476     -0.005413     -0.004337     -0.005278
20070123       0.006901      0.005237      0.006210      0.003542
20070124       0.001891      0.008696      0.006903      0.008501
20070125      -0.016042     -0.010805     -0.007872     -0.011270
20070126      -0.000480      0.000127      0.003021     -0.001208
20070129       0.017510      0.000120      0.003445     -0.001097
20070130       0.016266      0.005737      0.005138      0.005772
20070131       0.003943      0.006320      0.003518      0.006593
20070201      -0.021257      0.006271      0.006415      0.005354
20070202      -0.006846      0.001217      0.002316      0.001694
20070205       0.017590     -0.000572     -0.001054     -0.000967
20070206      -0.018687      0.001545      0.003201      0.000698
20070207       0.006903      0.002235      0.003714      0.001395
20070208       0.004019     -0.000454      0.001066     -0.001179
20070209      -0.005651     -0.006876     -0.004898     -0.007077
20070212      -0.003078     -0.003909     -0.002914     -0.003261
20070213       0.011639      0.008046      0.005325      0.007597
20070214       0.005635      0.007260      0.004640      0.007644
20070215      -0.003502      0.001724      0.001452      0.001038
20070216       0.002109      0.000479      0.002637     -0.000872
20070220       0.008417      0.003594      0.005989      0.002844
20070221      -0.047067     -0.000285      0.001668     -0.001404
20070222      -0.007786     -0.000371      0.002246     -0.000858
20070223       0.000981     -0.002573      0.000073     -0.003564
20070226      -0.012984     -0.001325     -0.001079     -0.001254
20070227      -0.034004     -0.034084     -0.031184     -0.034725
20070228       0.011048      0.004678      0.003799      0.005561
20070301      -0.010673     -0.002842     -0.004908     -0.002595
20070302      -0.006679     -0.012462     -0.011413     -0.011403
20070305       0.002069     -0.011992     -0.017158     -0.009408
20070306       0.017548      0.016719      0.017657      0.015494
20070307       0.018767     -0.001339      0.000092     -0.002465
20070308       0.002489      0.007232      0.005591      0.007127
20070309      -0.003973      0.001618      0.001693      0.000685
20070312       0.008477      0.003141      0.004004      0.002673
20070313      -0.020312     -0.020151     -0.017468     -0.020368
20070314       0.006068      0.005421      0.002282      0.006691
20070315      -0.002262      0.004781      0.006078      0.003684
20070316       0.005290     -0.003602     -0.003131     -0.003828
20070319       0.007517      0.011050      0.007375      0.010894
20070320      -0.014922      0.006797      0.005641      0.006334
20070321       0.014643      0.016763      0.012057      0.017081
20070322       0.006469     -0.000146      0.002385     -0.000348
20070323      -0.000494      0.001715      0.002233      0.001094
20070326       0.000247      0.000556      0.000038      0.000968
20070327      -0.005193     -0.005700     -0.004884     -0.006184
20070328      -0.010937     -0.007001     -0.004417     -0.007966
20070329       0.005278      0.003525      0.001986      0.003740
20070330       0.003500     -0.000382      0.002421     -0.001174
20070402       0.004235      0.003035      0.002046      0.002597
20070403       0.014388      0.008910      0.006741      0.009280
20070404       0.005136      0.001494      0.001226      0.001113
20070405       0.017032      0.003633      0.003174      0.003050
20070409      -0.011005      0.000578      0.000873      0.000589
20070410      -0.014998      0.002705      0.002505      0.002617
20070411       0.000246     -0.005869     -0.004272     -0.006573
20070412       0.009575      0.006381      0.005749      0.006206
20070413       0.001459      0.003736      0.005204      0.003488
20070416       0.000243      0.010490      0.009235      0.010751
20070417       0.000486      0.001032     -0.000898      0.002050
20070418      -0.005581      0.000327     -0.000911      0.000693
20070419       0.004148     -0.002791     -0.004205     -0.001202
20070420       0.005346      0.009342      0.007843      0.009261
20070423       0.000967     -0.001731     -0.000676     -0.002304
20070424       0.005796     -0.000736     -0.001111     -0.000351
20070425       0.005282      0.009485      0.005063      0.010139
20070426       0.004060     -0.000573     -0.000083     -0.000782
20070427       0.005947     -0.000789     -0.001693     -0.000120
20070430      -0.003547     -0.009266     -0.008592     -0.007831
20070501       0.018510      0.001748     -0.000823      0.002651
20070502       0.000233      0.008275      0.009138      0.006472
20070503      -0.002329      0.003870      0.001979      0.004325
20070504       0.022414      0.002878      0.002638      0.002150
20070507       0.000228      0.002610      0.000879      0.002564
20070508       0.027626     -0.001405     -0.002052     -0.001166
20070509      -0.001777      0.003685      0.003014      0.003223
20070510      -0.005787     -0.013750     -0.013047     -0.013956
20070511       0.012760      0.010364      0.008288      0.009641
20070514      -0.004863     -0.002696     -0.004645     -0.001793
20070515      -0.005997     -0.001852     -0.006076     -0.001304
20070516       0.010279      0.007346      0.002584      0.008626
20070517      -0.007520     -0.000500     -0.002044     -0.000918
20070518      -0.006463      0.006780      0.005628      0.006610
20070521       0.014356      0.003236      0.006025      0.001543
20070522       0.007961      0.000926      0.004062     -0.000643
20070523       0.001097     -0.000939     -0.000928     -0.001207
20070524      -0.005041     -0.011317     -0.011322     -0.009703
20070525       0.004846      0.006381      0.006411      0.005453
20070529      -0.001315      0.003053      0.004873      0.001570
20070530       0.002414      0.008234      0.004313      0.007984
20070531       0.000876      0.001604      0.004499      0.000255
20070601       0.002188      0.005126      0.005386      0.003737
20070604       0.003711      0.002106      0.002522      0.001849
20070605      -0.001305     -0.005317     -0.003579     -0.005347
20070606       0.002395     -0.009355     -0.007268     -0.008864
20070607      -0.013469     -0.018103     -0.014181     -0.017570
20070608       0.008148      0.010769      0.006323      0.011370
20070611       0.004150      0.001124      0.000207      0.000962
20070612      -0.018087     -0.010828     -0.010306     -0.010682
20070613       0.009765      0.014165      0.008831      0.015184
20070614       0.003736      0.005361      0.004912      0.004816
20070615       0.000876      0.007411      0.007935      0.006527
20070618       0.003938     -0.000891      0.000230     -0.001213
20070619       0.000218      0.001778      0.002918      0.001731
20070620      -0.018736     -0.012707     -0.008285     -0.013601
20070621       0.010213      0.005384      0.002315      0.006180
20070622      -0.007033     -0.010747     -0.005914     -0.012896
20070625      -0.005312     -0.004820     -0.006453     -0.003208
20070626      -0.006676     -0.004007     -0.003059     -0.003238
20070627       0.012321      0.009329      0.008018      0.009009
20070628      -0.012835      0.000732      0.002351     -0.000418
20070629       0.000224     -0.000719      0.000082     -0.001567
20070702       0.012775      0.011413      0.008571      0.010696
20070703       0.008630      0.003442      0.002174      0.003580
20070705       0.007021      0.001203      0.001626      0.000348
20070706       0.001743      0.004459      0.003870      0.003304
20070709      -0.013484      0.001553      0.002166      0.000921
20070710      -0.009259     -0.013580     -0.010437     -0.014185
20070711       0.015799      0.005061      0.002476      0.005721
20070712       0.037240      0.017505      0.010665      0.019055
20070713      -0.002112      0.003172      0.001041      0.003101
20070716       0.004021     -0.003046     -0.004487     -0.001919
20070717       0.001476     -0.000090      0.000069     -0.000097
20070718      -0.007788     -0.001542     -0.003520     -0.002065
20070719       0.026729      0.004865      0.005579      0.004469
20070720       0.002893     -0.011679     -0.009229     -0.012221
20070723      -0.002266      0.003041     -0.000486      0.004869
20070724      -0.016932     -0.020110     -0.019051     -0.019804
20070725      -0.001470      0.002686     -0.002446      0.004666
20070726      -0.009255     -0.023858     -0.021853     -0.023339
20070727      -0.013588     -0.014690     -0.010627     -0.015992
20070730      -0.006888      0.009281      0.004370      0.010254
20070731      -0.002384     -0.010149     -0.003859     -0.012647
20070801       0.015207      0.004116     -0.005712      0.007243
20070802       0.032099      0.005964      0.004065      0.004359
20070803      -0.017002     -0.025909     -0.022588     -0.026586
20070806       0.022147      0.018047      0.000315      0.024151
20070807       0.000413      0.006574      0.005373      0.006159
20070808       0.018977      0.015622      0.017688      0.014072
20070809      -0.048178     -0.026893     -0.015520     -0.029650
20070810       0.004041     -0.000484     -0.000931      0.000379
20070813       0.025842     -0.000583     -0.001625     -0.000495
20070814      -0.023746     -0.019082     -0.017422     -0.018157
20070815      -0.023900     -0.015668     -0.016682     -0.013908
20070816      -0.002167      0.001843     -0.004001      0.003249
20070817       0.023887      0.024419      0.021076      0.024567
20070820      -0.012089      0.001588      0.003920     -0.000270
20070821      -0.012237      0.002175      0.003170      0.001086
20070822       0.008911      0.013008      0.013369      0.011713
20070823       0.026497     -0.001596     -0.002699     -0.001072
20070824       0.009444      0.012341      0.009707      0.011535
20070827      -0.006445     -0.008296     -0.004698     -0.008504
20070828      -0.019042     -0.023428     -0.018302     -0.023473
20070829       0.032850      0.021816      0.016652      0.021922
20070830       0.000413     -0.003804     -0.002000     -0.004181
20070831       0.018786      0.012297      0.011992      0.011217
20070904       0.016008      0.011118      0.007997      0.010468
20070905      -0.000798     -0.010083     -0.007544     -0.011501
20070906       0.001796      0.004430      0.003919      0.004252
20070907      -0.026699     -0.016251     -0.012449     -0.016908
20070910       0.004708     -0.002886     -0.005694     -0.001273
20070911       0.017755      0.013520      0.009613      0.013632
20070912      -0.022258      0.000227     -0.001829      0.000048
20070913       0.000205      0.007411      0.001725      0.008420
20070914      -0.007997      0.001261      0.002017      0.000202
20070917       0.015709     -0.005815     -0.007233     -0.005120
20070918       0.020960      0.029312      0.023097      0.029208
20070919      -0.007774      0.005776      0.008323      0.006086
20070920       0.006428     -0.005199     -0.004107     -0.006723
20070921       0.008583      0.004913      0.004305      0.004609
20070924      -0.005739     -0.004483     -0.004033     -0.005256
20070925       0.014729     -0.000432     -0.002151     -0.000343
20070926      -0.007062      0.005497      0.005437      0.005411
20070927      -0.006914      0.005352      0.006304      0.003907
20070928      -0.009548     -0.002684     -0.001747     -0.003023
20071001       0.023900      0.013738      0.012528      0.013290
20071002       0.001177      0.000514      0.004636     -0.000265
20071003      -0.013323     -0.005158     -0.003673     -0.004552
20071004       0.002184      0.002721      0.003148      0.002111
20071005       0.008520      0.011823      0.012567      0.009560
20071008       0.022200     -0.003014     -0.002322     -0.003217
20071009       0.008264      0.008063      0.005930      0.008096
20071010      -0.004003     -0.000234      0.001137     -0.001712
20071011      -0.012249     -0.005193     -0.007123     -0.005158
20071012      -0.001163      0.005335      0.005084      0.004754
20071015      -0.006014     -0.008593     -0.008159     -0.008381
20071016       0.005269     -0.007030     -0.006437     -0.006573
20071017       0.019996      0.002854      0.001258      0.001761
20071018       0.006281      0.000370      0.000244     -0.000753
20071019      -0.027804     -0.024602     -0.020959     -0.025616
20071022      -0.002140      0.003258      0.003989      0.003798
20071023       0.011113      0.010266      0.007396      0.008803
20071024      -0.005014     -0.003248     -0.004905     -0.002441
20071025      -0.004070     -0.001020     -0.002177     -0.000976
20071026       0.021016      0.013829      0.010347      0.013788
20071029      -0.013341      0.005387      0.002899      0.003713
20071030      -0.003477     -0.006913     -0.005819     -0.006463
20071031       0.001745      0.013203      0.009573      0.011992
20071101      -0.003483     -0.025928     -0.024197     -0.026423
20071102       0.017476      0.002042     -0.000543      0.000802
20071105       0.002672     -0.006622     -0.009924     -0.004955
20071106       0.016559      0.012847      0.006423      0.012049
20071107      -0.029395     -0.026912     -0.022819     -0.029370
20071108      -0.036651     -0.000584     -0.001304     -0.000576
20071109      -0.031037     -0.015074     -0.010198     -0.014287
20071112      -0.017566     -0.014013     -0.011156     -0.009988
20071113       0.041228      0.027942      0.018380      0.029093
20071114      -0.008687     -0.005804     -0.004806     -0.007069
20071115      -0.003464     -0.014129     -0.011769     -0.013212
20071116       0.037832      0.004608     -0.001541      0.005230
20071119      -0.025813     -0.018728     -0.020161     -0.017460
20071120       0.002427      0.003991     -0.003563      0.004486
20071121      -0.013721     -0.015298     -0.011355     -0.015927
20071123       0.005933      0.016360      0.015314      0.016891
20071126      -0.020541     -0.020717     -0.017008     -0.023239
20071127       0.011420      0.012598      0.003933      0.014930
20071128       0.041470      0.029457      0.024231      0.028560
20071129       0.006308     -0.000346     -0.000116      0.000477
20071130       0.002155      0.007118      0.007073      0.007770
20071203      -0.014074     -0.005540     -0.006762     -0.005887
20071204       0.005353     -0.007250     -0.007394     -0.006540
20071205       0.018734      0.014466      0.010812      0.015190
20071206       0.010647      0.015769      0.017068      0.015037
20071207      -0.007087     -0.000155      0.002161     -0.001778
20071210       0.004051      0.007803      0.005098      0.007510
20071211      -0.022898     -0.025482     -0.020293     -0.025271
20071212       0.014770      0.005646      0.002066      0.006050
20071213       0.016301     -0.000814     -0.005608      0.001224
20071214      -0.004392     -0.013377     -0.012942     -0.013746
20071217      -0.023207     -0.015955     -0.017787     -0.015021
20071218       0.001767      0.006325      0.007539      0.006280
20071219       0.002548     -0.000351      0.000404     -0.001361
20071220       0.000195      0.006286      0.005823      0.004900
20071221       0.017005      0.017085      0.015050      0.016670
20071224       0.005574      0.009155      0.009034      0.008077
20071226       0.008601      0.001494      0.003298      0.000809
20071227      -0.021982     -0.013569     -0.014286     -0.014216
20071228      -0.004844      0.002034     -0.000412      0.001436
20071231      -0.017134     -0.006525      0.001257     -0.006852
20080102      -0.016442     -0.011906     -0.006642     -0.014438
20080103       0.000000     -0.000972     -0.004620      0.000000
20080104      -0.055992     -0.025716     -0.022414     -0.024552
20080107      -0.032430      0.000173     -0.001909      0.003223
20080108      -0.047630     -0.017141     -0.014206     -0.018352
20080109       0.028942      0.009970     -0.000593      0.013624
20080110       0.020252      0.008446      0.009755      0.007948
20080111      -0.007499     -0.013880     -0.011223     -0.013595
20080114       0.025111      0.010462      0.007755      0.010871
20080115      -0.023412     -0.024690     -0.018200     -0.024925
20080116      -0.015760     -0.006532      0.000294     -0.005612
20080117      -0.030221     -0.027853     -0.021620     -0.029093
20080118       0.017442     -0.005737     -0.007541     -0.006045
20080122      -0.023543     -0.009292     -0.010172     -0.011085
20080123       0.011002      0.019955      0.018528      0.021442
20080124       0.039361      0.012507      0.010844      0.010063
20080125      -0.025618     -0.013115     -0.001413     -0.015872
20080128       0.001372      0.017225      0.013480      0.017556
20080129      -0.009589      0.006437      0.007752      0.006152
20080130       0.003688     -0.005340     -0.002423     -0.004764
20080131       0.004134      0.014973      0.015315      0.016772
20080201       0.016011      0.016011      0.015709      0.012238
20080204      -0.008104     -0.009049     -0.002961     -0.010463
20080205      -0.024512     -0.030809     -0.021223     -0.031995
20080206      -0.019079     -0.008020     -0.007275     -0.007624
20080207      -0.039374      0.007762      0.005355      0.007886
20080208       0.034074     -0.002051     -0.002710     -0.004204
20080211       0.017908      0.005797      0.002819      0.005889
20080212       0.005864      0.006229      0.003876      0.007266
20080213       0.027285      0.014443      0.013224      0.013604
20080214      -0.017934     -0.013311     -0.013868     -0.013421
20080215       0.014101     -0.000504     -0.004163      0.000838
20080219       0.001824      0.000504      0.002458     -0.000896
20080220       0.079408      0.008951      0.005167      0.008341
20080221      -0.012858     -0.011919     -0.009750     -0.012867
20080222       0.012172      0.006776      0.000251      0.007881
20080225       0.015401      0.015127      0.013202      0.013813
20080226       0.022231      0.008194      0.009596      0.006918
20080227      -0.005285     -0.000813     -0.000067     -0.000919
20080228      -0.007969     -0.007743     -0.008814     -0.008942
20080229      -0.016066     -0.026211     -0.020098     -0.027090
20080303      -0.003559     -0.000474     -0.005267      0.000534
20080304       0.017857     -0.004683     -0.006717     -0.003448
20080305      -0.002890      0.006875      0.003179      0.005238
20080306      -0.010971     -0.022059     -0.021542     -0.022014
20080307      -0.009837     -0.008748     -0.007561     -0.008410
20080310      -0.010991     -0.018319     -0.020985     -0.015463
20080311       0.025904      0.035833      0.026904      0.037130
20080312      -0.013564     -0.007037     -0.004255     -0.008996
20080313      -0.005289      0.007368      0.007631      0.005127
20080314      -0.023394     -0.020020     -0.018170     -0.020783
20080317       0.010889     -0.015017     -0.021212     -0.008959
20080318       0.032529      0.039806      0.028522      0.042410
20080319      -0.027957     -0.026023     -0.016875     -0.024287
20080320      -0.001932      0.021361      0.014679      0.023944
20080324       0.030753      0.017599      0.021768      0.015321
20080325       0.006885      0.005644      0.010877      0.002304
20080326      -0.019063     -0.006469     -0.002664     -0.008766
20080327      -0.014787     -0.010229     -0.004771     -0.011460
20080328      -0.011792     -0.008038     -0.007305     -0.007950
20080331      -0.009330      0.005309      0.005383      0.005687
20080401       0.042269      0.032288      0.020798      0.035896
20080402      -0.007565      0.000325      0.003295     -0.001934
20080403      -0.005717      0.002634      0.001609      0.001302
20080404      -0.011925      0.001963      0.002815      0.000796
20080407      -0.010345      0.001688      0.001783      0.001562
20080408       0.003267     -0.003144     -0.002598     -0.005100
20080409       0.000434     -0.009013     -0.011528     -0.008092
20080410       0.010414      0.005641      0.005079      0.004474
20080411      -0.023620     -0.019650     -0.015666     -0.020374
20080414       0.007697     -0.002569     -0.004506     -0.003384
20080415       0.000000      0.005060      0.002081      0.004600
20080416       0.027935      0.024162      0.017678      0.022691
20080417       0.004459     -0.001137     -0.001884      0.000623
20080418       0.018389      0.016684      0.012489      0.018139
20080421       0.005604     -0.000599     -0.001641     -0.001554
20080422      -0.005779     -0.009289     -0.013014     -0.008810
20080423      -0.003114      0.001064      0.002022      0.002900
20080424       0.006872      0.005190      0.008062      0.006442
20080425      -0.018614      0.006949      0.005734      0.006495
20080428       0.002950      0.000225      0.003724     -0.001052
20080429       0.005253     -0.005612     -0.004782     -0.003889
20080430      -0.031146     -0.001663      0.001688     -0.003846
20080501       0.036246      0.014648      0.011086      0.017141
20080502       0.006871      0.003252      0.000287      0.003236
20080505      -0.001654     -0.002692     -0.001202     -0.004534
20080506       0.007457      0.008456      0.006311      0.007652
20080507       0.000206     -0.015879     -0.011449     -0.018114
20080508       0.008428      0.004569      0.001918      0.003669
20080509       0.001427     -0.004578     -0.000502     -0.006725
20080512      -0.046815      0.011026      0.010824      0.011021
20080513      -0.054666      0.000785      0.002729     -0.000385
20080514       0.030946      0.003077      0.001949      0.004006
20080515       0.023883      0.011104      0.008017      0.010585
20080516       0.011984      0.002352      0.000980      0.001250
20080519      -0.012265     -0.000200     -0.000479      0.000898
20080520      -0.005352     -0.005963     -0.003301     -0.009274
20080521      -0.035730     -0.015439     -0.009025     -0.016053
20080522       0.002232      0.002921      0.003334      0.002617
20080523       0.001336     -0.011587     -0.007272     -0.013210
20080527       0.016459      0.004960      0.006293      0.006846
20080528       0.017943      0.005743      0.003530      0.003963
